env_code	date	TMAX	TMIN	DL	GDD	PTT	PTR	PTD1	PTD2	PTS
08MO07	2007-08-24	80.06	69.98	14.27	25.02	357.0354	1.7533	143.8416	0.7064	307975.0496
08MO07	2007-08-25	86	64.94	14.23	25.47	362.4381	1.7899	299.6838	1.48	643683.7015
08MO07	2007-08-26	89.06	60.98	14.2	23.49	333.558	1.6542	398.736	1.9775	849534.162
09NY07	2007-05-16	84.02	60.08	15.75	22.05	347.2875	1.4	377.055	1.52	855754.6016
09NY07	2007-05-17	66.02	42.98	15.78	8.01	126.3978	0.5076	363.5712	1.4601	625349.7354
09NY07	2007-05-18	57.02	37.04	15.82	3.51	55.5282	0.2219	316.0836	1.263	470341.6264
09NY07	2007-05-19	55.04	37.04	15.85	2.52	39.942	0.159	285.3	1.1356	416386.2204
09NY07	2007-05-20	69.08	46.94	15.88	9.54	151.4952	0.6008	351.5832	1.3942	647756.0439
09NY07	2007-05-21	59	39.02	15.92	4.5	71.64	0.2827	318.0816	1.255	496359.4662
09NY07	2007-05-22	64.04	39.02	15.95	7.02	111.969	0.4401	399.069	1.5687	655992.4157
09NY07	2007-05-23	73.94	44.06	15.98	11.97	191.2806	0.7491	477.4824	1.8698	900359.9127
09NY07	2007-05-24	86	60.98	16.02	23.49	376.3098	1.4663	400.8204	1.5618	943779.5699
09NY07	2007-05-25	89.06	69.08	16.07	27.54	442.5678	1.7138	321.0786	1.2433	815960.1928
09NY07	2007-05-26	87.08	60.08	16.1	23.04	370.944	1.4311	434.7	1.677	1029924.2772
09NY07	2007-05-27	75.92	60.08	16.12	18	290.16	1.1166	255.3408	0.9826	559788.7427
09NY07	2007-05-28	80.96	57.92	16.13	19.44	313.5672	1.2052	371.6352	1.4284	832512.7958
09NY07	2007-05-29	75.02	46.94	16.17	12.51	202.2867	0.7737	454.0536	1.7365	895436.017
09NY07	2007-05-30	73.94	50	16.2	11.97	193.914	0.7389	387.828	1.4778	778691.9176
09NY07	2007-05-31	86	57.02	16.22	21.51	348.8922	1.3261	470.0556	1.7867	1090427.648
09NY07	2007-06-01	89.96	64.04	16.25	25.02	406.575	1.5397	421.2	1.5951	1054053
09NY07	2007-06-02	82.94	66.92	16.27	24.93	405.6111	1.5323	260.6454	0.9846	635511.4006
09NY07	2007-06-03	87.98	66.02	16.3	26.01	423.963	1.5957	357.948	1.3472	898521.0696
09NY07	2007-06-04	82.04	62.06	16.32	22.05	359.856	1.3511	326.0736	1.2243	766831.198
09NY07	2007-06-05	73.04	62.96	16.33	18	293.94	1.1023	164.6064	0.6173	365571.0616
09NY07	2007-06-06	71.96	41	16.35	10.98	179.523	0.6716	506.196	1.8936	934891.3676
09NY07	2007-06-07	60.98	46.04	16.38	5.49	89.9262	0.3352	244.7172	0.9121	428986.2171
09NY07	2007-06-08	80.96	50	16.4	15.48	253.872	0.9439	507.744	1.8878	1090504.1295
09NY07	2007-06-09	91.04	53.96	16.4	19.98	327.672	1.2183	608.112	2.261	1446090.336
09NY07	2007-06-10	71.06	51.08	16.43	11.07	181.8801	0.6738	328.2714	1.2161	658761.9803
09NY07	2007-06-11	75.92	53.06	16.43	14.49	238.0707	0.8819	375.5898	1.3914	795927.8946
09NY07	2007-06-12	80.06	57.02	16.45	18.54	304.983	1.1271	379.008	1.4006	854650.1537
09NY07	2007-06-13	86	60.98	16.47	23.49	386.8803	1.4262	412.0794	1.5191	997545.5756
09NY07	2007-06-14	87.08	57.92	16.47	21.96	361.6812	1.3333	480.2652	1.7705	1146945.3374
09NY07	2007-06-15	78.98	55.04	16.47	17.01	280.1547	1.0328	394.2918	1.4536	870323.9965
09NY07	2007-06-16	80.96	57.02	16.48	18.99	312.9552	1.1523	394.5312	1.4527	897128.5988
09NY07	2007-06-17	82.94	64.04	16.48	23.49	387.1152	1.4254	311.472	1.1468	754456.9471
09NY07	2007-06-18	84.02	60.98	16.5	22.5	371.25	1.3636	380.16	1.3964	909532.8
09NY07	2007-06-19	89.06	66.02	16.5	26.01	429.165	1.5764	380.16	1.3964	972761.0112
09NY07	2007-06-20	87.98	57.92	16.5	21.96	362.34	1.3309	495.99	1.8218	1194021.5265
09NY07	2007-06-21	69.98	53.06	16.5	11.52	190.08	0.6982	279.18	1.0255	566780.0688
09NY07	2007-06-22	77	55.94	16.5	16.47	271.755	0.9982	347.49	1.2764	762222.7899
09NY07	2007-06-23	66.92	48.02	16.5	8.46	139.59	0.5127	311.85	1.1455	591426.6435
09NY07	2007-06-24	68	51.08	16.5	9.54	157.41	0.5782	279.18	1.0255	548538.4476
09NY07	2007-06-25	82.94	59	16.5	20.97	346.005	1.2709	395.01	1.4509	925117.3701
09NY07	2007-06-26	89.06	66.02	16.48	26.01	428.6448	1.5783	379.6992	1.3981	970404.2319
09NY07	2007-06-27	95	71.06	16.48	28.53	470.1744	1.7312	394.5312	1.4527	1079701.2257
09NY07	2007-06-28	89.96	71.06	16.47	28.53	469.8891	1.7322	311.283	1.1475	825522.3292
09NY07	2007-06-29	82.04	57.92	16.47	19.98	329.0706	1.2131	397.2564	1.4645	915732.0946
09NY07	2007-06-30	73.94	51.08	16.45	12.51	205.7895	0.7605	376.047	1.3897	773370.3632
09NY07	2007-07-01	75.02	48.92	16.43	12.51	205.5393	0.7614	428.823	1.5886	873226.9406
09NY07	2007-07-02	66.02	46.94	16.42	8.01	131.5242	0.4878	313.2936	1.162	581097.9718
09NY07	2007-07-03	71.06	50	16.42	10.53	172.9026	0.6413	345.8052	1.2826	687393.3747
09NY07	2007-07-04	80.06	55.94	16.4	18	295.2	1.0976	395.568	1.4707	882274.8672
09NY07	2007-07-05	66.92	60.98	16.37	13.95	228.3615	0.8522	97.2378	0.3629	203589.0183
09NY07	2007-07-06	77	59	16.37	18	294.66	1.0996	294.66	1.0996	656007.4512
09NY07	2007-07-07	80.06	59	16.35	19.53	319.3155	1.1945	344.331	1.2881	782881.6359
09NY07	2007-07-08	82.94	64.94	16.32	23.94	390.7008	1.4669	293.76	1.1029	708960.854
09NY07	2007-07-09	84.92	71.96	16.3	28.44	463.572	1.7448	211.248	0.7951	540191.5557
09NY07	2007-07-10	95	71.06	16.28	28.53	464.4684	1.7525	389.7432	1.4705	1053653.9043
09NY07	2007-07-11	91.94	73.04	16.25	29.52	479.7	1.8166	307.125	1.1631	823379.0906
09NY07	2007-07-12	80.96	53.96	16.23	17.46	283.3758	1.0758	438.21	1.6636	959571.0486
09NY07	2007-07-13	78.98	57.92	16.2	18.45	298.89	1.1389	341.172	1.3	756644.4382
09NY07	2007-07-14	75.92	53.96	16.17	14.94	241.5798	0.9239	355.0932	1.3581	745752.3929
09NY07	2007-07-15	80.06	62.06	16.15	21.06	340.119	1.304	290.7	1.1146	667225.6866
09NY07	2007-07-16	75.92	55.04	16.12	15.48	249.5376	0.9603	336.5856	1.2953	710557.5128
09NY07	2007-07-17	82.04	59	16.08	20.52	329.9616	1.2761	370.4832	1.4328	840227.4445
09NY07	2007-07-18	82.94	62.96	16.05	22.95	368.3475	1.4299	320.679	1.2449	750932.4109
09NY07	2007-07-19	77	64.94	16.03	20.97	336.1491	1.3082	193.3218	0.7523	439864.7436
09NY07	2007-07-20	73.04	60.08	16	16.56	264.96	1.035	207.36	0.81	441660.2112
09NY07	2007-07-21	69.08	51.98	15.97	10.53	168.1641	0.6594	273.087	1.0708	527966.7982
09NY07	2007-07-22	75.92	51.98	15.93	13.95	222.2235	0.8757	381.3642	1.5028	777009.3452
09NY07	2007-07-23	77	55.04	15.9	16.02	254.718	1.0075	349.164	1.3811	733047.4715
09NY07	2007-07-24	71.96	57.92	15.87	14.94	237.0978	0.9414	222.8148	0.8847	459264.8854
09NY07	2007-07-25	75.02	57.92	15.83	16.47	260.7201	1.0404	270.693	1.0802	569657.2311
09NY07	2007-07-26	80.96	64.94	15.8	22.95	362.61	1.4525	253.116	1.0139	583488.0655
09NY07	2007-07-27	84.02	68	15.75	26.01	409.6575	1.6514	252.315	1.0171	604121.5892
09NY07	2007-07-28	78.98	62.96	15.72	20.97	329.6484	1.334	251.8344	1.0191	561917.2908
09NY07	2007-07-29	80.96	64.94	15.68	22.95	359.856	1.4636	251.1936	1.0217	574658.613
09NY07	2007-07-30	80.96	60.08	15.65	20.52	321.138	1.3112	326.772	1.3342	721275.9931
09NY07	2007-07-31	82.04	59	15.6	20.52	320.112	1.3154	359.424	1.4769	790813.311
09NY07	2007-08-01	87.98	62.96	15.55	24.48	380.664	1.5743	389.061	1.609	913171.6871
09NY07	2007-08-02	91.94	66.92	15.52	26.46	410.6592	1.7049	388.3104	1.6121	957382.087
09NY07	2007-08-03	93.92	69.08	15.48	27.54	426.3192	1.7791	384.5232	1.6047	970244.3192
09NY07	2007-08-04	89.96	60.98	15.43	23.49	362.4507	1.5224	447.1614	1.8782	1041440.7787
09NY07	2007-08-05	82.94	55.94	15.4	19.44	299.376	1.2623	415.8	1.7532	889293.0816
09NY07	2007-08-06	86	62.96	15.35	24.48	375.768	1.5948	353.664	1.501	808665.4679
09NY07	2007-08-07	87.98	66.92	15.3	26.46	404.838	1.7294	322.218	1.3765	763646.9935
09NY07	2007-08-08	82.94	68	15.27	25.47	388.9269	1.668	228.1338	0.9784	525815.0558
09NY07	2007-08-09	84.92	62.06	15.22	23.49	357.5178	1.5434	347.9292	1.502	778330.0067
09NY07	2007-08-10	80.06	64.04	15.18	22.05	334.719	1.4526	243.1836	1.0553	531949.0476
09NY07	2007-08-11	71.96	59	15.13	15.48	234.2124	1.0231	196.0848	0.8566	388527.2856
09NY07	2007-08-12	82.94	60.98	15.08	21.96	331.1568	1.4562	331.1568	1.4562	718714.1068
09NY07	2007-08-13	87.08	66.02	15.03	26.01	390.9303	1.7305	316.5318	1.4012	728369.1093
09NY07	2007-08-14	78.08	53.06	15	15.57	233.55	1.038	375.3	1.668	738252.63
09NY07	2007-08-15	78.98	55.04	14.95	17.01	254.2995	1.1378	357.903	1.6013	717094.0929
09NY07	2007-08-16	82.04	62.96	14.92	22.5	335.7	1.508	284.6736	1.2788	615862.8662
09NY07	2007-08-17	89.96	55.04	14.85	20.52	304.722	1.3818	518.562	2.3515	1116593.6265
09NY07	2007-08-18	80.06	53.06	14.8	16.56	245.088	1.1189	399.6	1.8243	787282.3296
09NY07	2007-08-19	69.98	51.08	14.77	10.53	155.5281	0.7129	279.153	1.2796	499141.2524
09NY07	2007-08-20	75.92	55.04	14.72	15.48	227.8656	1.0516	307.3536	1.4185	592495.1242
09NY07	2007-08-21	66.02	55.94	14.68	10.98	161.1864	0.748	147.9744	0.6866	264929.3409
09NY07	2007-08-22	62.96	57.92	14.63	10.44	152.7372	0.7136	73.7352	0.3445	130398.8136
09NY07	2007-08-23	71.06	57.92	14.57	14.49	211.1193	0.9945	191.4498	0.9019	359779.8541
10IL07	2007-05-18	71.96	37.94	15.52	10.98	170.4096	0.7075	527.9904	2.192	900565.7698
10IL07	2007-05-19	78.98	42.98	15.55	14.49	225.3195	0.9318	559.8	2.3151	1061648.3844
10IL07	2007-05-20	84.02	53.06	15.58	18.54	288.8532	1.19	482.3568	1.9872	1030172.5048
10IL07	2007-05-21	84.92	51.98	15.62	18.45	288.189	1.1812	514.5228	2.1088	1100244.236
10IL07	2007-05-22	87.98	55.04	15.65	20.52	321.138	1.3112	515.511	2.1048	1153849.1974
10IL07	2007-05-23	89.96	57.92	15.67	21.96	344.1132	1.4014	502.0668	2.0447	1163429.1535
10IL07	2007-05-24	89.06	57.92	15.7	21.96	344.772	1.3987	488.898	1.9834	1128174.1802
10IL07	2007-05-25	77	60.08	15.73	18.54	291.6342	1.1786	266.1516	1.0757	573894.2847
10IL07	2007-05-26	82.04	62.06	15.77	22.05	347.7285	1.3982	315.0846	1.267	716016.2049
10IL07	2007-05-27	77	62.96	15.78	19.98	315.2844	1.2662	221.5512	0.8897	489311.0679
10IL07	2007-05-28	80.96	62.96	15.82	21.96	347.4072	1.3881	284.76	1.1378	648345.6685
10IL07	2007-05-29	89.06	64.04	15.83	25.02	396.0666	1.5805	396.0666	1.5805	959896.318
10IL07	2007-05-30	87.98	64.04	15.85	25.02	396.567	1.5785	379.449	1.5104	914288.8161
10IL07	2007-05-31	78.98	64.94	15.88	21.96	348.7248	1.3829	222.9552	0.8841	509552.8727
10IL07	2007-06-01	87.98	60.98	15.9	23.49	373.491	1.4774	429.3	1.6981	1016781.5952
10IL07	2007-06-02	84.92	64.94	15.93	24.93	397.1349	1.565	318.2814	1.2542	759823.5741
10IL07	2007-06-03	78.98	62.06	15.93	20.52	326.8836	1.2881	269.5356	1.0621	605583.7453
10IL07	2007-06-04	75.02	59	15.97	17.01	271.6497	1.0651	255.8394	1.0031	547572.9143
10IL07	2007-06-05	75.02	53.06	15.98	14.04	224.3592	0.8786	350.9208	1.3742	718236.0583
10IL07	2007-06-06	84.02	48.92	16	17.01	272.16	1.0631	561.6	2.1937	1194545.664
10IL07	2007-06-07	91.94	69.08	16.02	27.54	441.1908	1.7191	366.2172	1.427	944672.0626
10IL07	2007-06-08	80.06	64.04	16.03	22.05	353.4615	1.3755	256.8006	0.9994	593189.6124
10IL07	2007-06-09	80.96	53.96	16.03	17.46	279.8838	1.0892	432.81	1.6843	936067.445
10IL07	2007-06-10	82.04	55.04	16.05	18.54	297.567	1.1551	433.35	1.6822	953428.0689
10IL07	2007-06-11	87.98	59	16.07	22.5	361.575	1.4001	465.7086	1.8034	1099989.0899
10IL07	2007-06-12	87.98	62.06	16.08	24.03	386.4024	1.4944	416.7936	1.6119	1005574.2448
10IL07	2007-06-13	89.96	64.94	16.1	25.47	410.067	1.582	402.822	1.554	1004593.7576
10IL07	2007-06-14	93.02	68	16.1	27	434.7	1.677	402.822	1.554	1044284.6149
10IL07	2007-06-15	91.94	66.02	16.1	26.01	418.761	1.6155	417.312	1.6099	1061289.5167
10IL07	2007-06-16	93.92	66.02	16.12	26.01	419.2812	1.6135	449.748	1.7308	1159555.0453
10IL07	2007-06-17	93.92	69.98	16.12	27.99	451.1988	1.7364	385.9128	1.4851	1019607.8597
10IL07	2007-06-18	87.98	64.94	16.12	25.47	410.5764	1.58	371.4048	1.4293	915538.9789
10IL07	2007-06-19	84.02	68	16.12	26.01	419.2812	1.6135	258.2424	0.9938	632839.1155
10IL07	2007-06-20	84.92	60.08	16.12	22.5	362.7	1.3958	400.4208	1.5409	935943.5779
10IL07	2007-06-21	89.96	57.02	16.12	21.51	346.7412	1.3344	530.9928	2.0434	1258090.5865
10IL07	2007-06-22	78.98	62.06	16.12	20.52	330.7824	1.273	272.7504	1.0496	620115.7086
10IL07	2007-06-23	73.94	64.04	16.13	18.99	306.3087	1.1773	159.687	0.6138	355402.1658
10IL07	2007-06-24	82.04	66.92	16.12	24.48	394.6176	1.5186	243.7344	0.938	585263.6207
10IL07	2007-06-25	84.92	66.02	16.12	25.47	410.5764	1.58	304.668	1.1725	741303.7973
10IL07	2007-06-26	86	69.08	16.12	27.54	443.9448	1.7084	272.7504	1.0496	681845.8884
10IL07	2007-06-27	87.08	69.98	16.1	27.99	450.639	1.7385	275.31	1.0621	696167.0365
10IL07	2007-06-28	75.92	62.06	16.1	18.99	305.739	1.1795	223.146	0.8609	495713.9298
10IL07	2007-06-29	75.92	57.92	16.08	16.92	272.0736	1.0522	289.44	1.1194	622917.4856
10IL07	2007-06-30	80.96	60.08	16.08	20.52	329.9616	1.2761	335.7504	1.2985	761456.1216
10IL07	2007-07-01	80.96	60.98	16.07	20.97	336.9879	1.3049	321.0786	1.2433	732372.5165
10IL07	2007-07-02	78.08	55.94	16.05	17.01	273.0105	1.0598	355.347	1.3794	764358.8593
10IL07	2007-07-03	82.04	55.94	16.03	18.99	304.4097	1.1847	418.383	1.6282	925387.636
10IL07	2007-07-04	86	66.02	16.03	26.01	416.9403	1.6226	320.2794	1.2464	780482.6564
10IL07	2007-07-05	87.08	69.08	16.02	27.54	441.1908	1.7191	288.36	1.1236	721385.3676
10IL07	2007-07-06	87.98	64.94	16	25.47	407.52	1.5919	368.64	1.44	901958.8608
10IL07	2007-07-07	87.08	64.04	15.98	25.02	399.8196	1.5657	368.1792	1.4418	889115.0664
10IL07	2007-07-08	89.06	68	15.97	27	431.19	1.6907	336.3282	1.3187	843594.6023
10IL07	2007-07-09	89.06	66.92	15.93	26.46	421.5078	1.661	352.6902	1.3898	876350.9951
10IL07	2007-07-10	86	69.08	15.93	27.54	438.7122	1.7288	269.5356	1.0621	665867.3229
10IL07	2007-07-11	78.08	60.98	15.9	19.53	310.527	1.2283	271.89	1.0755	601163.4721
10IL07	2007-07-12	82.04	57.92	15.88	19.98	317.2824	1.2582	383.0256	1.5189	851299.2161
10IL07	2007-07-13	80.96	60.08	15.85	20.52	325.242	1.2946	330.948	1.3174	739828.9588
10IL07	2007-07-14	84.92	57.02	15.83	20.97	331.9551	1.3247	441.657	1.7625	992363.6182
10IL07	2007-07-15	80.96	62.06	15.82	21.51	340.2882	1.3597	298.998	1.1947	676505.8184
10IL07	2007-07-16	84.92	57.02	15.78	20.97	330.9066	1.3289	440.262	1.7681	986104.6391
10IL07	2007-07-17	80.06	64.94	15.75	22.5	354.375	1.4286	238.14	0.96	543852.225
10IL07	2007-07-18	86	66.02	15.73	26.01	409.1373	1.6535	314.2854	1.2702	751542.6942
10IL07	2007-07-19	82.04	62.06	15.7	22.05	346.185	1.4045	313.686	1.2726	709673.7958
10IL07	2007-07-20	75.92	57.92	15.67	16.92	265.1364	1.0798	282.06	1.1487	591556.766
10IL07	2007-07-21	78.08	59	15.63	18.54	289.7802	1.1862	298.2204	1.2207	638955.2195
10IL07	2007-07-22	78.08	57.92	15.62	18	281.16	1.1524	314.8992	1.2907	668946.6685
10IL07	2007-07-23	80.96	59	15.6	19.98	311.688	1.2808	342.576	1.4077	747972.2166
10IL07	2007-07-24	82.94	59	15.57	20.97	326.5029	1.3468	372.7458	1.5376	823770.3799
10IL07	2007-07-25	84.02	62.96	15.53	23.49	364.7997	1.5126	327.0618	1.3561	746551.0684
10IL07	2007-07-26	84.92	62.96	15.5	23.94	371.07	1.5445	340.38	1.4168	780198.6132
10IL07	2007-07-27	78.98	69.08	15.47	24.03	371.7441	1.5533	153.153	0.6399	350795.1393
10IL07	2007-07-28	82.04	68	15.43	25.02	386.0586	1.6215	216.6372	0.9099	501540.5079
10IL07	2007-07-29	84.92	66.92	15.4	25.92	399.168	1.6831	277.2	1.1688	648186.7392
10IL07	2007-07-30	84.92	64.04	15.37	24.48	376.2576	1.5927	320.9256	1.3585	734764.0393
10IL07	2007-07-31	87.98	66.02	15.32	26.01	398.4732	1.6978	336.4272	1.4334	793725.9644
10IL07	2007-08-01	89.96	68	15.28	27	412.56	1.767	335.5488	1.4372	809890.2475
10IL07	2007-08-02	89.96	66.02	15.25	26.01	396.6525	1.7056	365.085	1.5698	868425.8641
10IL07	2007-08-03	89.96	71.06	15.22	28.53	434.2266	1.8745	287.658	1.2418	704970.4795
10IL07	2007-08-04	84.92	69.98	15.18	27.45	416.691	1.8083	226.7892	0.9842	533268.0427
10IL07	2007-08-05	89.96	71.06	15.13	28.53	431.6589	1.8857	285.957	1.2492	696657.7656
10IL07	2007-08-06	89.06	75.02	15.1	30.51	460.701	2.0205	212.004	0.9298	525262.8064
10IL07	2007-08-07	93.92	75.02	15.05	30.51	459.1755	2.0272	284.445	1.2558	723214.7814
10IL07	2007-08-08	91.04	73.04	15.02	29.52	443.3904	1.9654	270.36	1.1984	666297.2454
10IL07	2007-08-09	91.04	73.04	14.97	29.52	441.9144	1.9719	269.46	1.2024	661868.5621
10IL07	2007-08-10	89.96	69.98	14.93	27.99	417.8907	1.8747	298.3014	1.3382	712315.1659
10IL07	2007-08-11	91.04	66.02	14.9	26.01	387.549	1.7456	372.798	1.6792	872419.6428
10IL07	2007-08-12	96.98	68	14.85	27	400.95	1.8182	430.353	1.9515	1054344.6234
10IL07	2007-08-13	91.04	66.92	14.82	26.46	392.1372	1.7854	357.4584	1.6275	836798.3898
10IL07	2007-08-14	89.06	62.96	14.77	24.48	361.5696	1.6574	385.497	1.7671	865570.0607
10IL07	2007-08-15	87.98	69.98	14.73	27.99	412.2927	1.9002	265.14	1.222	616914.7071
10IL07	2007-08-16	82.94	69.98	14.68	26.46	388.4328	1.8025	190.2528	0.8828	427091.966
10IL07	2007-08-17	84.92	64.04	14.65	24.48	358.632	1.671	305.892	1.4253	667537.0995
10IL07	2007-08-18	78.98	59	14.62	18.99	277.6338	1.2989	292.1076	1.3666	589259.1972
10IL07	2007-08-19	87.98	64.94	14.57	25.47	371.0979	1.7481	335.6928	1.5813	747938.4632
10IL07	2007-08-20	84.02	71.96	14.53	27.99	406.6947	1.9264	175.2318	0.83	397143.4941
10IL07	2007-08-21	89.06	71.96	14.48	28.98	419.6304	2.0014	247.608	1.1809	577315.2855
10IL07	2007-08-22	93.02	71.06	14.43	28.53	411.6879	1.9771	316.8828	1.5218	750275.2934
10IL07	2007-08-23	95	68	14.4	27	388.8	1.875	388.8	1.875	912591.36
10IL07	2007-08-24	93.92	69.08	14.35	27.54	395.199	1.9192	356.454	1.731	833763.7287
10IL07	2007-08-25	82.04	66.92	14.32	24.48	350.5536	1.7095	216.5184	1.0559	461856.958
11FL07	2007-10-08	89.06	75.02	12.52	30.51	381.9852	2.4369	175.7808	1.1214	361103.2631
11FL07	2007-10-09	87.08	75.92	12.5	30.96	387	2.4768	139.5	0.8928	284231.25
11FL07	2007-10-10	87.08	73.94	12.47	29.97	373.7259	2.4034	163.8558	1.0537	329009.2396
11FL07	2007-10-11	87.98	73.04	12.45	29.52	367.524	2.3711	186.003	1.2	372880.0281
11FL07	2007-10-12	87.98	71.06	12.42	28.53	354.3426	2.2971	210.1464	1.3623	415097.3085
11FL07	2007-10-13	87.98	71.06	12.4	28.53	353.772	2.3008	209.808	1.3645	413761.5176
11FL07	2007-10-14	84.92	73.94	12.37	29.43	364.0491	2.3791	135.8226	0.8876	266904.7468
11FL07	2007-10-15	86	77	12.35	31.5	389.025	2.5506	111.15	0.7287	223750.5075
11FL07	2007-10-16	86	73.94	12.32	29.97	369.2304	2.4326	148.5792	0.9789	292769.4893
11FL07	2007-10-17	87.98	71.96	12.3	28.98	356.454	2.3561	197.046	1.3024	387641.1081
11FL07	2007-10-18	89.96	71.96	12.27	28.98	355.5846	2.3619	220.86	1.467	438795.4602
11FL07	2007-10-19	89.96	73.04	12.25	29.52	361.62	2.4098	207.27	1.3812	413866.3725
11FL07	2007-10-20	91.94	75.02	12.22	30.51	372.8322	2.4967	206.7624	1.3846	421847.2347
11FL07	2007-10-21	86	75.02	12.22	30.51	372.8322	2.4967	134.1756	0.8985	264012.5515
11FL07	2007-10-22	89.06	75.02	12.18	30.51	371.6118	2.5049	171.0072	1.1527	341756.9316
11FL07	2007-10-23	87.98	73.04	12.17	29.52	359.2584	2.4256	181.8198	1.2276	356296.5165
11FL07	2007-10-24	87.98	71.96	12.13	28.98	351.5274	2.3891	194.3226	1.3207	376999.8741
11FL07	2007-10-25	87.08	69.98	12.12	27.99	339.2388	2.3094	207.252	1.4109	394518.1093
11FL07	2007-10-26	78.98	69.98	12.1	24.48	296.208	2.0231	108.9	0.7438	196283.1024
11FL07	2007-10-27	78.08	71.06	12.08	24.57	296.8056	2.0339	84.8016	0.5811	152779.5123
11FL07	2007-10-28	86	71.06	12.05	28.53	343.7865	2.3676	180.027	1.2398	340714.2395
11FL07	2007-10-29	87.08	71.96	12.05	28.98	349.209	2.405	182.196	1.2548	349166.2447
11FL07	2007-10-30	86	73.94	12.02	29.97	360.2394	2.4933	144.9612	1.0033	278684.8338
11FL07	2007-10-31	86	73.04	11.98	29.52	353.6496	2.4641	155.2608	1.0818	295818.278
11FL07	2007-11-01	84.02	73.94	11.98	28.98	347.1804	2.419	120.7584	0.8414	228518.4624
11FL07	2007-11-02	86	73.04	11.95	29.52	352.764	2.4703	154.872	1.0845	294338.5724
11FL07	2007-11-03	84.02	66.92	11.93	25.47	303.8571	2.135	204.003	1.4334	367351.0989
11FL07	2007-11-04	82.04	57.92	11.92	19.98	238.1616	1.6762	287.5104	2.0235	479660.2706
11FL07	2007-11-05	78.98	59	11.88	18.99	225.6012	1.5985	237.3624	1.6818	389085.0157
11FL07	2007-11-06	80.96	62.06	11.88	21.51	255.5388	1.8106	224.532	1.5909	381497.2917
11FL07	2007-11-07	80.96	60.08	11.85	20.52	243.162	1.7316	247.428	1.762	413532.3547
11FL07	2007-11-08	80.06	57.02	11.85	18.54	219.699	1.5646	273.024	1.9443	443499.6396
11FL07	2007-11-09	78.98	57.92	11.82	18.45	218.079	1.5609	248.9292	1.7817	402806.7764
11FL07	2007-11-10	78.98	60.08	11.8	19.53	230.454	1.6551	223.02	1.6017	365955.3022
11FL07	2007-11-11	80.06	60.98	11.78	20.52	241.7256	1.7419	224.7624	1.6197	373431.7592
11FL07	2007-11-12	80.96	60.98	11.77	20.97	246.8169	1.7816	235.1646	1.6975	392873.9293
11FL07	2007-11-13	80.96	62.96	11.75	21.96	258.03	1.8689	211.5	1.5319	357659.19
11FL07	2007-11-14	80.96	62.96	11.73	21.96	257.5908	1.8721	211.14	1.5345	356442.663
11FL07	2007-11-15	80.96	64.04	11.72	22.5	263.7	1.9198	198.3024	1.4437	336995.0986
11FL07	2007-11-16	82.04	53.06	11.7	17.55	205.335	1.5	339.066	2.4769	535951.4542
11FL07	2007-11-17	71.06	53.96	11.68	12.51	146.1168	1.0711	199.728	1.464	291649.5365
11FL07	2007-11-18	77	55.04	11.67	16.02	186.9534	1.3728	256.2732	1.8817	394893.1165
11FL07	2007-11-19	80.06	60.08	11.65	20.07	233.8155	1.7227	232.767	1.715	380022.62
11FL07	2007-11-20	80.96	62.06	11.63	21.51	250.1613	1.8495	219.807	1.6251	365609.9507
11FL07	2007-11-21	80.96	62.06	11.62	21.51	249.9462	1.8511	219.618	1.6265	364981.4851
11FL07	2007-11-22	80.96	62.96	11.6	21.96	254.736	1.8931	208.8	1.5517	348585.7536
11FL07	2007-11-23	82.04	60.98	11.6	21.51	249.516	1.8543	244.296	1.8155	405294.8815
11FL07	2007-11-24	84.92	60.98	11.58	22.95	265.761	1.9819	277.2252	2.0674	468378.0744
11FL07	2007-11-25	80.06	68	11.57	24.03	278.0271	2.0769	139.5342	1.0424	239029.6474
11FL07	2007-11-26	84.02	69.08	11.57	26.55	307.1835	2.2947	172.8558	1.2913	306191.0599
11FL07	2007-11-27	80.96	69.08	11.55	25.02	288.981	2.1662	137.214	1.0286	237786.6479
11FL07	2007-11-28	86	66.92	11.53	26.46	305.0838	2.2949	219.9924	1.6548	387883.4719
11FL07	2007-11-29	84.02	68	11.52	26.01	299.6352	2.2578	184.5504	1.3906	323197.6528
11FL07	2007-11-30	84.02	60.98	11.52	22.5	259.2	1.9531	265.4208	2	443358.9043
11FL07	2007-12-01	82.94	60.98	11.5	21.96	252.54	1.9096	252.54	1.9096	417973.9032
11FL07	2007-12-02	84.02	66.02	11.48	25.02	287.2296	2.1794	206.64	1.5679	355928.9691
11FL07	2007-12-03	82.94	64.04	11.48	23.49	269.6652	2.0462	216.972	1.6463	366103.4515
11FL07	2007-12-04	84.92	60.98	11.47	22.95	263.2365	2.0009	274.5918	2.0872	459521.9633
11FL07	2007-12-05	80.96	50	11.45	15.48	177.246	1.352	354.492	2.7039	531557.9181
11FL07	2007-12-06	80.06	51.98	11.45	16.02	183.429	1.3991	321.516	2.4524	486086.5367
11FL07	2007-12-07	80.96	64.94	11.45	22.95	262.7775	2.0044	183.429	1.3991	306428.2331
11FL07	2007-12-08	84.02	64.04	11.43	24.03	274.6629	2.1024	228.3714	1.748	386478.8122
11FL07	2007-12-09	82.94	64.04	11.43	23.49	268.4907	2.0551	216.027	1.6535	362921.3419
