env_code,pop_code,ril_code,Prd_trait_mean,Prd_trait_kPara,Obs_trait,Line_mean
ILH1,1,ICI 441/Q381,171.035,NA,143.385,155.439516935714
INH1,1,ICI 441/Q381,182.312,126.925,182.61,152.637731221429
MOH1,1,ICI 441/Q381,148.52,131.108,137.62,155.85130265
NEH3,1,ICI 441/Q381,103.569,144.203,116.95,157.327731221429
NEH4,1,ICI 441/Q381,61.022,155.205,45.87,162.404874078571
NYH3,1,ICI 441/Q381,156.319,NA,182.565,152.640945507143
OHH1,1,ICI 441/Q381,154.496,170.979,152.015,154.823088364286
WIH1,1,ICI 441/Q381,186.074,158.36,161.60716485,154.137933732143
WIH2,1,ICI 441/Q381,175.965,136.728,183.02857225,152.607833203571
COH1,1,LH145/LH162,80.88,116.072,76.92,110.3335741785
IAH2,1,LH145/LH162,108.966,75.708,123.295,105.6960741785
IAH4,1,LH145/LH162,118.261,111.957,143.26,103.6995741785
MIH1,1,LH145/LH162,112.131,113.561,115.72,106.4535741785
MNH1,1,LH145/LH162,103.158,118.842,123.59,105.6665741785
NYH1,1,LH145/LH162,92.462,102.911,99.95,108.0305741785
NYH2,1,LH145/LH162,119.644,114.527,118.53,106.1725741785
ONH1,1,LH145/LH162,124.434,NA,127.48,105.2775741785
ONH2,1,LH145/LH162,78.478,NA,45.86,113.4395741785
WIH1,1,LH145/LH162,138.928,111.963,86.73169908,109.3524042705
WIH2,1,LH145/LH162,125.387,117.887,118.919042705,106.133669908
COH1,1,LH145/PHR25,89.714,145.206,86.9475,138.886793405
IAH2,1,LH145/PHR25,137.407,115.549,155.72,132.009543405
IAH4,1,LH145/PHR25,159.91,139.761,144.095,133.172043405
MIH1,1,LH145/PHR25,143.393,139.739,136.215,133.960043405
MNH1,1,LH145/PHR25,130.66,145.602,128.335,134.748043405
NYH1,1,LH145/PHR25,112.661,152.593,102.805,137.301043405
NYH2,1,LH145/PHR25,153.252,136.277,161.595,131.422043405
ONH1,1,LH145/PHR25,162.54,NA,166.605,130.921043405
ONH2,1,LH145/PHR25,49.784,NA,60.24,141.557543405
WIH1,1,LH145/PHR25,167.613,131.301,179.18556465,129.66298694
WIH2,1,LH145/PHR25,163.822,137.173,154.0723694,132.174306465
COH1,1,LH185/LH145,116.534,179.312,139.72,167.509285714286
IAH2,1,LH185/LH145,181.977,166.979,151.67,165.802142857143
IAH4,1,LH185/LH145,206.508,187.918,169.04,163.320714285714
MIH1,1,LH185/LH145,181.692,172.781,181.58,161.529285714286
NYH1,1,LH185/LH145,142.533,153.816,174.245,162.577142857143
NYH2,1,LH185/LH145,191.311,165.853,206.745,157.934285714286
ONH1,1,LH185/LH145,198.166,NA,221.64,155.806428571429
ONH2,1,LH185/LH145,116.308,NA,67.645,177.805714285714
COH1,1,LH185/PHRE1,106.955,158.481,112.32,153.74796779
IAH2,1,LH185/PHRE1,154.818,162.059,151.86,149.79396779
IAH4,1,LH185/PHRE1,171.375,144.87,174.37,147.54296779
MIH1,1,LH185/PHRE1,157.14,151.126,164.595,148.52046779
MNH1,1,LH185/PHRE1,147.46,155.654,137.555,151.22446779
NYH1,1,LH185/PHRE1,126.458,161.717,145.2,150.45996779
NYH2,1,LH185/PHRE1,170.938,152.512,151.475,149.83246779
ONH1,1,LH185/PHRE1,172.787,NA,198.08,145.17196779
ONH2,1,LH185/PHRE1,85.279,NA,72,157.77996779
WIH1,1,LH185/PHRE1,177.794,146.349,204.50111155,144.529856635
WIH2,1,LH185/PHRE1,182.891,154.852,137.84356635,151.195611155
COH1,1,LH185/S8324,107.741,170.078,138.303333333333,166.057949285
IAH2,1,LH185/S8324,167.547,122.908,181.04,161.784282618333
IAH4,1,LH185/S8324,192.369,177.705,165.115,163.376782618333
MIH1,1,LH185/S8324,171.526,167.169,182.925,161.595782618333
MNH1,1,LH185/S8324,160.476,185.738,150.655,164.822782618333
NYH1,1,LH185/S8324,144.125,178.757,107.08,169.180282618333
NYH2,1,LH185/S8324,181.967,165.001,206.365,159.251782618333
ONH1,1,LH185/S8324,189.224,NA,222.435,157.644782618333
ONH2,1,LH185/S8324,85.761,NA,75.815,172.306782618333
WIH1,1,LH185/S8324,206.862,160.16,178.9701581,161.991266808333
WIH2,1,LH185/S8324,194.148,170.205,190.17933475,160.870349143333
COH1,1,LH195/CGR01,121.121,184.861,130.245,177.275816565
IAH2,1,LH195/CGR01,179.048,147.341,172.36,173.064316565
IAH4,1,LH195/CGR01,199.04,186.932,198.24,170.476316565
MIH1,1,LH195/CGR01,181.277,180.499,192.615,171.038816565
MNH1,1,LH195/CGR01,166.005,189.146,197.64,170.536316565
NYH1,1,LH195/CGR01,147.472,170.524,151.14,175.186316565
NYH2,1,LH195/CGR01,199.445,186.885,163.97,173.903316565
ONH1,1,LH195/CGR01,202.39,NA,218.125,168.487816565
ONH2,1,LH195/CGR01,104.997,NA,73.6,182.940316565
WIH1,1,LH195/CGR01,213.642,168.935,205.91175695,169.70914087
WIH2,1,LH195/CGR01,204.793,185.714,199.1564087,170.384675695
COH1,1,LH195/LH38,122.015,170.946,99.1125,173.399738617857
DEH1,1,LH195/LH38,185.628,168.865,179.925,167.627417189286
IAH1,1,LH195/LH38,196.204,176.661,210.2,165.464917189286
IAH2,1,LH195/LH38,168.114,184.013,185.325,167.241702903571
IAH3,1,LH195/LH38,224.804,175.333,203.32,165.956345760714
IAH4,1,LH195/LH38,188.462,150.363,186.255,167.175274332143
ILH1,1,LH195/LH38,184.782,NA,179.24,167.676345760714
INH1,1,LH195/LH38,198.751,139.94,204.135,165.898131475
MOH1,1,LH195/LH38,159.502,138.623,178.3,167.743488617857
NEH3,1,LH195/LH38,115.2,161.402,110.03,172.619917189286
NEH4,1,LH195/LH38,51.331,169.639,56.855,176.418131475
NYH3,1,LH195/LH38,170.653,NA,194.965,166.553131475
OHH1,1,LH195/LH38,169.406,183.413,149.935,169.769560046429
WIH1,1,LH195/LH38,203.067,169.253,179.5598901,167.653496467857
WIH2,1,LH195/LH38,191.269,148.721,209.55145055,165.51124215
COH1,1,LH195/LH51,110.916,171.684,98.6875,170.686193153571
DEH1,1,LH195/LH51,180.775,164.113,233.73,161.040300296429
IAH1,1,LH195/LH51,196.445,170.96,221.795,161.892800296429
IAH2,1,LH195/LH51,167.931,193.425,151.125,166.940657439286
IAH3,1,LH195/LH51,230.891,175.044,200.54,163.411014582143
IAH4,1,LH195/LH51,187.482,150.38,198.64,163.546728867857
ILH1,1,LH195/LH51,185.478,NA,165.43,165.918871725
INH1,1,LH195/LH51,199.266,140.005,215.145,162.367800296429
MOH1,1,LH195/LH51,157.271,148.062,156.305,166.570657439286
NEH3,1,LH195/LH51,100.983,161.809,119.785,169.179228867857
NEH4,1,LH195/LH51,33.45,174.348,38.87,174.958871725
NYH3,1,LH195/LH51,170.831,NA,162.115,166.155657439286
OHH1,1,LH195/LH51,168.398,187.267,124.95,168.810300296429
WIH1,1,LH195/LH51,202.818,167.713,198.2220178,163.576584739286
WIH2,1,LH195/LH51,192.737,151.347,202.95468635,163.238536985714
COH1,1,LH195/PHG29,116.651,171.174,115.77,171.028871182143
DEH1,1,LH195/PHG29,185.37,171.986,171.49,167.048871182143
IAH1,1,LH195/PHG29,198.16,191.428,185.17,166.071728325
IAH2,1,LH195/PHG29,168.159,195.031,168.32,167.275299753571
IAH3,1,LH195/PHG29,219.724,175.139,224.795,163.241371182143
IAH4,1,LH195/PHG29,186.545,148.688,197.295,165.205656896429
ILH1,1,LH195/PHG29,185.193,NA,162.475,167.692799753571
INH1,1,LH195/PHG29,197.134,137.723,211.205,164.212085467857
MOH1,1,LH195/PHG29,161.164,148.893,138.48,169.406728325
NEH3,1,LH195/PHG29,105.461,155.99,144.22,168.996728325
NEH4,1,LH195/PHG29,68.051,172.132,39.985,176.442085467857
NYH3,1,LH195/PHG29,170.926,NA,175.49,166.763156896429
OHH1,1,LH195/PHG29,166.414,182.847,175.225,166.782085467857
WIH1,1,LH195/PHG29,199.489,169.429,202.90711115,164.804791814286
WIH2,1,LH195/PHG29,191.602,150.511,197.3470854,165.201936510714
COH1,1,LH195/PHG47,121.052,169.766,109.84,171.371209425
DEH1,1,LH195/PHG47,186.143,170.216,149.415,168.544423710714
IAH1,1,LH195/PHG47,194.411,172.377,202.1,164.781209425
IAH2,1,LH195/PHG47,165.724,172.561,200.585,164.889423710714
IAH3,1,LH195/PHG47,213.587,163.192,236.735,162.307280853571
IAH4,1,LH195/PHG47,184.112,149.504,210.26,164.198352282143
ILH1,1,LH195/PHG47,184.03,NA,164.04,167.499780853571
INH1,1,LH195/PHG47,194.771,141.786,214.455,163.898709425
MOH1,1,LH195/PHG47,160.301,150.86,155.165,168.133709425
NEH3,1,LH195/PHG47,108.342,158.49,147.295,168.695852282143
NEH4,1,LH195/PHG47,59.746,172.477,57.02,175.144066567857
NYH3,1,LH195/PHG47,169.108,NA,196.44,165.185495139286
OHH1,1,LH195/PHG47,172.489,190.197,89.315,172.837280853571
WIH1,1,LH195/PHG47,199.992,167.49,181.39846155,166.259890742857
WIH2,1,LH195/PHG47,190.269,153.089,194.9734704,165.290247253571
COH1,1,LH195/PHG83,82.798,116.123,64.4833333333333,122.996874860714
DEH1,1,LH195/PHG83,131.543,115.267,140.055,117.598898670238
IAH1,1,LH195/PHG83,141.469,132.392,146.05,117.170684384524
IAH2,1,LH195/PHG83,119.759,139.549,119.385,119.075327241667
IAH3,1,LH195/PHG83,162.591,125.682,149.415,116.930327241667
IAH4,1,LH195/PHG83,132.686,91.332,156.355,116.434612955952
ILH1,1,LH195/PHG83,125.876,NA,200.07,113.312112955952
INH1,1,LH195/PHG83,146.669,91.164,113.87,119.469255813095
MOH1,1,LH195/PHG83,114.422,89.669,95.34,120.792827241667
NEH3,1,LH195/PHG83,83.691,107.553,44.91,124.39497009881
NEH4,1,LH195/PHG83,3.419,106.815,49.565,124.06247009881
NYH3,1,LH195/PHG83,121.824,NA,125.975,118.604612955952
OHH1,1,LH195/PHG83,118.833,129.077,118.785,119.118184384524
WIH1,1,LH195/PHG83,147.219,117.637,119.3289763,119.079328934524
WIH2,1,LH195/PHG83,137.802,95.226,142.85227175,117.399093545238
COH1,1,LH195/PHK56,131.521,186.407,86.1575,186.869893764286
DEH1,1,LH195/PHK56,200.436,182.779,180.175,180.15435805
IAH1,1,LH195/PHK56,210.647,183.832,231.62,176.479715192857
IAH2,1,LH195/PHK56,182.705,207.154,158.13,181.729000907143
IAH3,1,LH195/PHK56,243.078,185.808,219.445,177.34935805
IAH4,1,LH195/PHK56,199.398,159.803,235.075,176.232929478571
ILH1,1,LH195/PHK56,197.604,NA,201.965,178.597929478571
INH1,1,LH195/PHK56,214.372,155.369,217.055,177.520072335714
MOH1,1,LH195/PHK56,170.677,156.844,184.155,179.870072335714
NEH3,1,LH195/PHK56,115.846,174.141,136.545,183.270786621429
NEH4,1,LH195/PHK56,40.833,185.736,61.71,188.616143764286
NYH3,1,LH195/PHK56,185.09,NA,175.535,180.485786621429
OHH1,1,LH195/PHK56,179.286,190.644,186.64,179.692572335714
WIH1,1,LH195/PHK56,214.915,178.812,225.44915175,176.920490067857
WIH2,1,LH195/PHK56,207.98,166.021,202.67936095,178.546903696429
COH1,1,LH198/CGR01,101.775,169.165,112.7675,168.1838309
IAH2,1,LH198/CGR01,171.379,104.126,151.79,164.2815809
IAH4,1,LH198/CGR01,197.923,186.679,167.325,162.7280809
MIH1,1,LH198/CGR01,170.93,163.796,205.015,158.9590809
MNH1,1,LH198/CGR01,157.945,194.695,162.005,163.2600809
NYH1,1,LH198/CGR01,140.071,158.281,90.6,170.4005809
NYH2,1,LH198/CGR01,192.416,173.029,166.66,162.7945809
ONH1,1,LH198/CGR01,191.815,NA,248.99,154.5615809
ONH2,1,LH198/CGR01,42.285,NA,75.55,171.9055809
WIH1,1,LH198/CGR01,213.052,147.679,194.13774475,160.046806425
WIH2,1,LH198/CGR01,196.064,170.926,219.76556425,157.484024475
COH1,1,LH198/LH123HT,102.663,161.501,85.1175,158.565386214286
DEH1,1,LH198/LH123HT,169.18,154.112,200.85,150.298779071429
IAH1,1,LH198/LH123HT,185.912,163.52,176.42,152.043779071429
IAH2,1,LH198/LH123HT,153.774,166.589,165.31,152.8373505
IAH3,1,LH198/LH123HT,209.299,153.141,214.115,149.351279071429
IAH4,1,LH198/LH123HT,172.691,142.246,200.355,150.334136214286
ILH1,1,LH198/LH123HT,172.652,NA,147.775,154.0898505
INH1,1,LH198/LH123HT,182.477,131.41,224.12,148.636636214286
MOH1,1,LH198/LH123HT,144.593,142.214,157.135,153.421279071429
NEH3,1,LH198/LH123HT,95.045,157.515,97.575,157.675564785714
NEH4,1,LH198/LH123HT,10.789,165.415,46.66,161.3123505
NYH3,1,LH198/LH123HT,159.58,NA,132.985,155.146279071429
OHH1,1,LH198/LH123HT,156.901,173.675,102.96,157.290921928571
WIH1,1,LH198/LH123HT,189.792,156.77,174.2897092,152.1959427
WIH2,1,LH198/LH123HT,179.991,146.368,179.3656978,151.833372085714
COH1,1,LH198/LH185,119.587,192.841,127.2875,192.331800567857
DEH1,1,LH198/LH185,207.99,189.423,238.745,184.370550567857
IAH1,1,LH198/LH185,225.757,206.004,237.985,184.424836282143
IAH2,1,LH198/LH185,187.67,214.204,208.88,186.503764853571
IAH3,1,LH198/LH185,263.061,201.436,235.995,184.566979139286
IAH4,1,LH198/LH185,212.731,164.976,234.49,184.674479139286
ILH1,1,LH198/LH185,213.238,NA,161.39,189.895907710714
INH1,1,LH198/LH185,230.886,159.012,215.255,186.048407710714
MOH1,1,LH198/LH185,178.043,161.272,174.05,188.991621996429
NEH3,1,LH198/LH185,119.15,184.778,99.25,194.334479139286
NEH4,1,LH198/LH185,20.375,192.872,46.995,198.066979139286
NYH3,1,LH198/LH185,191.594,NA,214.44,186.106621996429
OHH1,1,LH198/LH185,193.123,222.111,109.41,193.608764853571
WIH1,1,LH198/LH185,227.941,188.213,255.8814421,183.146518989286
WIH2,1,LH198/LH185,216.838,163.785,259.87876585,182.860995864286
COH1,1,LH198/LH38,108.516,172.292,108.635,171.452156621429
DEH1,1,LH198/LH38,185.515,169.532,202.62,164.738942335714
IAH1,1,LH198/LH38,200.702,183.846,207.33,164.402513764286
IAH2,1,LH198/LH38,167.637,192.712,176.33,166.616799478571
IAH3,1,LH198/LH38,227.456,173.184,235.12,162.417513764286
IAH4,1,LH198/LH38,189.3,148.523,203.48,164.677513764286
ILH1,1,LH198/LH38,186.531,NA,177.94,166.501799478571
INH1,1,LH198/LH38,200.977,135.9,223.96,163.214656621429
MOH1,1,LH198/LH38,159.554,148.973,141.625,169.09572805
NEH3,1,LH198/LH38,101.279,161.173,115.685,170.948585192857
NEH4,1,LH198/LH38,18.834,172.079,45.27,175.97822805
NYH3,1,LH198/LH38,173.139,NA,152.57,168.313942335714
OHH1,1,LH198/LH38,171.147,195.458,106.95,171.572513764286
WIH1,1,LH198/LH38,204.068,169.097,211.08264495,164.134467696429
WIH2,1,LH198/LH38,195.439,150.825,200.36754775,164.899831782143
COH1,1,LH198/LH51,118.229,180.654,96.67,183.394395060714
DEH1,1,LH198/LH51,196.276,173.928,226.155,174.145466489286
IAH1,1,LH198/LH51,215.173,189.119,205,175.656537917857
IAH2,1,LH198/LH51,178.953,197.988,174.16,177.859395060714
IAH3,1,LH198/LH51,249.478,182.528,215.555,174.902609346429
IAH4,1,LH198/LH51,203.478,160.243,191.24,176.639395060714
ILH1,1,LH198/LH51,196.901,NA,205.46,175.623680775
INH1,1,LH198/LH51,216.501,149.151,214.565,174.973323632143
MOH1,1,LH198/LH51,165.3,143.23,204.805,175.670466489286
NEH3,1,LH198/LH51,113.655,174.932,91.78,183.743680775
NEH4,1,LH198/LH51,30.865,183.321,37.685,187.607609346429
NYH3,1,LH198/LH51,181.717,NA,192.27,176.565823632143
OHH1,1,LH198/LH51,177.581,189.16,171.675,178.036895060714
WIH1,1,LH198/LH51,220.02,176.702,199.80748225,176.027432042857
WIH2,1,LH198/LH51,205.407,155.391,237.3640486,173.344820160714
COH1,1,LH198/LH82,108.348,164.523,124.86,170.592497975
DEH1,1,LH198/LH82,185.718,165.895,194.11,165.646069403571
IAH1,1,LH198/LH82,199.49,187.131,207.925,164.659283689286
IAH2,1,LH198/LH82,166.997,191.524,188.925,166.016426546429
IAH3,1,LH198/LH82,229.308,178.208,214.415,164.195712260714
IAH4,1,LH198/LH82,189.492,138.048,193.855,165.664283689286
ILH1,1,LH198/LH82,184.178,NA,200.63,165.180355117857
INH1,1,LH198/LH82,201.92,125.324,205.14,164.858212260714
MOH1,1,LH198/LH82,161.926,138.261,118.63,171.037497975
NEH3,1,LH198/LH82,112.717,154.649,78.975,173.869997975
NEH4,1,LH198/LH82,19.054,158.419,54.535,175.615712260714
NYH3,1,LH198/LH82,169.099,NA,210.205,164.496426546429
OHH1,1,LH198/LH82,171.296,194.528,109.285,171.704997975
WIH1,1,LH198/LH82,203.682,165.544,203.41767665,164.981235357143
WIH2,1,LH198/LH82,193.758,138.465,208.247295,164.636262617857
COH1,1,LH198/PHG29,122.502,178.31,131.985,177.501514310714
DEH1,1,LH198/PHG29,190.856,178.561,196.175,172.916514310714
IAH1,1,LH198/PHG29,204.015,198.149,201.165,172.560085739286
IAH2,1,LH198/PHG29,176.378,209.625,159.98,175.501871453571
IAH3,1,LH198/PHG29,229.285,187.388,217.75,171.375442882143
IAH4,1,LH198/PHG29,192.631,154.44,213.91,171.649728596429
ILH1,1,LH198/PHG29,191.12,NA,182.195,173.915085739286
INH1,1,LH198/PHG29,205.304,147.04,206.68,172.166157167857
MOH1,1,LH198/PHG29,167.957,153.848,151.01,176.142585739286
NEH3,1,LH198/PHG29,115.919,165.044,138.88,177.009014310714
NEH4,1,LH198/PHG29,76.767,179.169,47.66,183.524728596429
NYH3,1,LH198/PHG29,179.597,NA,160.63,175.455442882143
OHH1,1,LH198/PHG29,172.389,188.901,198.445,172.754371453571
WIH1,1,LH198/PHG29,205.92,177.369,213.1713525,171.702489132143
WIH2,1,LH198/PHG29,199.191,158.71,197.36984785,172.831168035714
COH1,1,LH198/PHG47,119.291,172.51,121.73,177.280610192857
DEH1,1,LH198/PHG47,194.661,173.408,154.44,174.944181621429
IAH1,1,LH198/PHG47,207.43,183.586,181.715,172.995967335714
IAH2,1,LH198/PHG47,174.862,186.665,168.7,173.925610192857
IAH3,1,LH198/PHG47,235.453,174.003,204.395,171.375967335714
IAH4,1,LH198/PHG47,195.416,156.941,188.66,172.499895907143
ILH1,1,LH198/PHG47,190.021,NA,198.26,171.814181621429
INH1,1,LH198/PHG47,206.826,148.23,205.595,171.29025305
MOH1,1,LH198/PHG47,161.315,136.756,220.11,170.253467335714
NEH3,1,LH198/PHG47,122.838,172.877,81.945,180.122395907143
NEH4,1,LH198/PHG47,59.904,178.634,44.875,182.77025305
NYH3,1,LH198/PHG47,175.221,NA,212.06,170.828467335714
OHH1,1,LH198/PHG47,171.705,175.015,194.315,172.095967335714
WIH1,1,LH198/PHG47,206.919,167.736,217.3459641,170.450898471429
WIH2,1,LH198/PHG47,198.877,155.274,209.5125786,171.010426007143
COH1,1,LH198/PHG83,74.741,108.169,58.8475,112.186008935714
DEH1,1,LH198/PHG83,121.157,109.233,116.575,108.062616078571
IAH1,1,LH198/PHG83,128.752,125.731,139.55,106.42154465
IAH2,1,LH198/PHG83,107.72,127.296,130.245,107.086187507143
IAH3,1,LH198/PHG83,152.699,123.795,119.385,107.861901792857
IAH4,1,LH198/PHG83,122.178,85.198,132.84,106.900830364286
ILH1,1,LH198/PHG83,115.124,NA,181.43,103.430116078571
INH1,1,LH198/PHG83,131.741,78.33,125.305,107.43904465
MOH1,1,LH198/PHG83,105.333,84.994,72.485,111.211901792857
NEH3,1,LH198/PHG83,73.953,97.384,47.88,112.969401792857
NEH4,1,LH198/PHG83,4.166,98.297,41.865,113.39904465
NYH3,1,LH198/PHG83,113.069,NA,88.59,110.06154465
OHH1,1,LH198/PHG83,108.159,122.091,111.52,108.423687507143
WIH1,1,LH198/PHG83,132.271,108.456,129.525265,107.13759715
WIH2,1,LH198/PHG83,125.731,87.058,133.4088601,106.8601975
COH1,1,LH198/PHK56,128.529,191.16,121.9275,185.751422353571
DEH1,1,LH198/PHK56,199.598,191.428,198.555,180.278029496429
IAH1,1,LH198/PHK56,211.822,211.088,222.455,178.570886639286
IAH2,1,LH198/PHK56,180.398,213.362,210.01,179.459815210714
IAH3,1,LH198/PHK56,243.497,205.627,212.765,179.263029496429
IAH4,1,LH198/PHK56,200.438,162.4,229.84,178.043386639286
ILH1,1,LH198/PHK56,202.314,NA,154.115,183.452315210714
INH1,1,LH198/PHK56,213.879,153.745,222.015,178.602315210714
MOH1,1,LH198/PHK56,173.722,158.849,167.035,182.529458067857
NEH3,1,LH198/PHK56,120.842,176.121,133.65,184.914100925
NEH4,1,LH198/PHK56,65.661,188.494,53.72,190.623386639286
NYH3,1,LH198/PHK56,188.229,NA,149.59,183.775529496429
OHH1,1,LH198/PHK56,180.146,205.684,194.915,180.538029496429
WIH1,1,LH198/PHK56,214.202,188.803,231.6110858,177.916880510714
WIH2,1,LH198/PHK56,206.611,166.041,220.24382715,178.728827557143
COH1,1,LH198/PHN37,113.845,165.392,110.4,162.7152334725
DEH1,1,LH198/PHN37,181.758,160.633,221.485,157.1609834725
GAH1,1,LH198/PHN37,131.435,160.648,114.09,162.5307334725
IAH1,1,LH198/PHN37,199.742,178.097,173.175,159.5764834725
IAH2,1,LH198/PHN37,168.943,187.377,138.595,161.3054834725
IAH3,1,LH198/PHN37,226.744,167.951,198.005,158.3349834725
IAH4,1,LH198/PHN37,189.405,153.174,162.815,160.0944834725
ILH1,1,LH198/PHN37,183.102,NA,188.24,158.8232334725
INH1,1,LH198/PHN37,198.187,142.014,209.855,157.7424834725
MOH1,1,LH198/PHN37,157.264,141.041,183.145,159.0779834725
NCH1,1,LH198/PHN37,144.421,154.705,129.195,161.7754834725
NEH3,1,LH198/PHN37,106.987,156.983,125.8,161.9452334725
NEH4,1,LH198/PHN37,48.956,166.63,41.93,166.1387334725
NYH3,1,LH198/PHN37,169.883,NA,185.105,158.9799834725
OHH1,1,LH198/PHN37,165.145,168.863,187.505,158.8599834725
TXH1-Dry,1,LH198/PHN37,172.626,NA,156.035,160.4334834725
TXH1-Early,1,LH198/PHN37,182.4,NA,161.58,160.1562334725
TXH1-Late,1,LH198/PHN37,97.513,NA,96.095,163.4304834725
TXH2,1,LH198/PHN37,142.02,164.209,139.52,161.2592334725
WIH1,1,LH198/PHN37,200.135,162.199,204.69070115,158.000698415
WIH2,1,LH198/PHN37,188.725,146.546,237.4439683,156.3630350575
COH1,1,LH198/PHN82,129.113,193.629,108.245,192.171775385714
DEH1,1,LH198/PHN82,207.276,191.527,202.175,185.462489671429
IAH1,1,LH198/PHN82,223.271,212.066,209.945,184.907489671429
IAH2,1,LH198/PHN82,187.054,215.148,194.715,185.995346814286
IAH3,1,LH198/PHN82,249.572,194.689,254.245,181.743203957143
IAH4,1,LH198/PHN82,209.373,166.811,224.765,183.848918242857
ILH1,1,LH198/PHN82,207.53,NA,185.915,186.623918242857
INH1,1,LH198/PHN82,221.92,154.246,242.09,182.611418242857
MOH1,1,LH198/PHN82,177.202,161.366,178.595,187.146775385714
NEH3,1,LH198/PHN82,117.954,179.86,133.945,190.3360611
NEH4,1,LH198/PHN82,40.822,192.247,53.965,196.048918242857
NYH3,1,LH198/PHN82,192.157,NA,178.445,187.157489671429
OHH1,1,LH198/PHN82,186.349,206.309,183.585,186.790346814286
WIH1,1,LH198/PHN82,224.292,188.772,235.8125604,183.059806785714
WIH2,1,LH198/PHN82,216.657,170.539,212.207295,184.745897171429
COH1,1,LH198/Q381,120.387,177.189,120.0875,175.634600771429
DEH1,1,LH198/Q381,188.041,178.491,202.085,169.777636485714
IAH1,1,LH198/Q381,201.402,208.41,206.275,169.478350771429
IAH2,1,LH198/Q381,171.16,209.407,195.28,170.263707914286
IAH3,1,LH198/Q381,229.294,196.506,210.345,169.187636485714
IAH4,1,LH198/Q381,192.203,148.711,193.525,170.389065057143
ILH1,1,LH198/Q381,189.913,NA,168.58,172.170850771429
INH1,1,LH198/Q381,205.004,138.377,191.91,170.5044222
MOH1,1,LH198/Q381,164.524,136.754,157.965,172.929065057143
NEH3,1,LH198/Q381,116.623,159.697,114.595,176.0269222
NEH4,1,LH198/Q381,63.349,169.914,48.505,180.747636485714
NYH3,1,LH198/Q381,176.991,NA,160.435,172.752636485714
OHH1,1,LH198/Q381,169.793,195.204,196.635,170.1669222
WIH1,1,LH198/Q381,204.224,178.282,210.759284,169.158044771429
WIH2,1,LH198/Q381,196.587,150.044,201.9901268,169.784413142857
COH1,1,LH74/PHM49,109.433,172.349,119.816666666667,162.605625
DEH1,1,LH74/PHM49,187.138,158.789,166.6,156.757708333333
GAH2,1,LH74/PHM49,137.766,174.358,140.51,160.018958333333
ILH1,1,LH74/PHM49,178.127,NA,208.785,151.484583333333
INH1,1,LH74/PHM49,198.455,115.291,200.59,152.508958333333
NYH3,1,LH74/PHM49,176.231,NA,125.425,161.904583333333
OHH1,1,LH74/PHM49,163.411,120.792,182.005,154.832083333333
ONH1,1,LH74/PHM49,190.46,NA,203.24,152.177708333333
ONH2,1,LH74/PHM49,79.405,NA,73.69,168.371458333333
COH1,1,LH82/LH145,89.581,138.373,115.7025,132.674338335
IAH2,1,LH82/LH145,136.481,119.189,120.095,132.235088335
IAH4,1,LH82/LH145,148.87,142.512,152.98,128.946588335
MIH1,1,LH82/LH145,143.548,145.985,83.495,135.895088335
MNH1,1,LH82/LH145,124.679,140.403,163.495,127.895088335
NYH1,1,LH82/LH145,110.135,117.459,135.375,130.707088335
NYH2,1,LH82/LH145,146.452,138.78,148.575,129.387088335
ONH1,1,LH82/LH145,150.635,NA,169.545,127.290088335
ONH2,1,LH82/LH145,100.244,NA,48.4,139.404588335
WIH1,1,LH82/LH145,160.8,128.903,150.1206961,129.232518725
WIH2,1,LH82/LH145,152.638,141.285,154.66268725,128.77831961
COH1,1,LH82/PHB47,115.749,175.421,103.28,162.891789895
IAH2,1,LH82/PHB47,163.228,157.842,154.125,157.807289895
IAH4,1,LH82/PHB47,179.476,169.041,190.295,154.190289895
MIH1,1,LH82/PHB47,165.42,169.042,170.93,156.126789895
MNH1,1,LH82/PHB47,153.324,180.735,158.25,157.394789895
NYH1,1,LH82/PHB47,130.97,157.993,160.1,157.209789895
NYH2,1,LH82/PHB47,177.922,169.791,174.135,155.806289895
ONH1,1,LH82/PHB47,192.995,NA,150.455,158.174289895
ONH2,1,LH82/PHB47,87.396,NA,73.85,165.834789895
WIH1,1,LH82/PHB47,190.172,158.252,204.4772612,152.772063775
WIH2,1,LH82/PHB47,184.214,168.324,192.30063775,153.98972612
COH1,1,LH82/S8324,104.13,165.406,125.9175,156.502340065
IAH2,1,LH82/S8324,157.85,152.21,165.39,152.555090065
IAH4,1,LH82/S8324,177.429,159.44,172.695,151.824590065
MIH1,1,LH82/S8324,161.28,160.327,169.35,152.159090065
MNH1,1,LH82/S8324,151.017,170.266,140.92,155.002090065
NYH1,1,LH82/S8324,130.671,170.546,136.52,155.442090065
NYH2,1,LH82/S8324,173.487,159.952,172.54,151.840090065
ONH1,1,LH82/S8324,182.966,NA,177.26,151.368090065
ONH2,1,LH82/S8324,94.617,NA,64.27,162.667090065
WIH1,1,LH82/S8324,186.377,154.516,197.8030042,149.313789645
WIH2,1,LH82/S8324,183.584,160.702,168.27539645,152.26655042
COH1,1,PHB47/LH123HT,113.703,179.343,102.0475,177.510243507143
DEH1,1,PHB47/LH123HT,190.287,175.438,221.57,168.972922078571
IAH1,1,PHB47/LH123HT,207.699,197.993,207.94,169.946493507143
