pop_code,Day_x,Day_y,window,R_Temp,R_DewPoint,R_Humidity,nR_Temp,nR_DewPoint,nR_Humidity
1,34,53,19,NA,NA,-0.4182,NA,NA,0.4182
1,34,54,20,NA,NA,-0.3966,NA,NA,0.3966
1,34,55,21,NA,NA,-0.3809,NA,NA,0.3809
1,34,56,22,NA,NA,-0.3595,NA,NA,0.3595
1,34,57,23,NA,NA,-0.3573,NA,NA,0.3573
1,34,58,24,NA,NA,-0.3611,NA,NA,0.3611
1,34,59,25,NA,NA,-0.3734,NA,NA,0.3734
1,34,60,26,NA,NA,-0.3895,NA,NA,0.3895
1,34,61,27,NA,NA,-0.4031,NA,NA,0.4031
1,34,62,28,NA,NA,-0.4161,NA,NA,0.4161
1,34,63,29,NA,NA,NA,NA,NA,NA
1,34,64,30,NA,NA,NA,NA,NA,NA
1,34,65,31,NA,NA,NA,NA,NA,NA
1,34,66,32,NA,NA,NA,NA,NA,NA
1,34,67,33,NA,NA,NA,NA,NA,NA
1,34,68,34,NA,NA,NA,NA,NA,NA
1,34,69,35,NA,NA,NA,NA,NA,NA
1,34,70,36,NA,NA,NA,NA,NA,NA
1,34,71,37,NA,NA,NA,NA,NA,NA
1,34,72,38,NA,NA,NA,NA,NA,NA
1,34,73,39,NA,NA,NA,NA,NA,NA
1,34,74,40,NA,NA,NA,NA,NA,NA
1,34,75,41,NA,NA,NA,NA,NA,NA
1,34,76,42,NA,NA,NA,NA,NA,NA
1,34,77,43,NA,NA,NA,NA,NA,NA
1,34,78,44,NA,NA,NA,NA,NA,NA
1,34,79,45,NA,NA,NA,NA,NA,NA
1,34,80,46,NA,NA,NA,NA,NA,NA
1,34,81,47,NA,NA,NA,NA,NA,NA
1,34,82,48,NA,NA,NA,NA,NA,NA
1,34,83,49,NA,NA,NA,NA,NA,NA
1,34,84,50,NA,NA,NA,NA,NA,NA
1,34,85,51,NA,NA,NA,NA,NA,NA
1,34,86,52,NA,NA,NA,NA,NA,NA
1,34,87,53,NA,NA,NA,NA,NA,NA
1,34,88,54,NA,NA,NA,NA,NA,NA
1,34,89,55,NA,NA,NA,NA,NA,NA
1,34,90,56,NA,NA,NA,NA,NA,NA
1,34,91,57,NA,NA,NA,NA,NA,NA
1,34,92,58,NA,NA,NA,NA,NA,NA
1,34,93,59,NA,NA,NA,NA,NA,NA
1,34,94,60,NA,NA,NA,NA,NA,NA
1,34,95,61,NA,NA,NA,NA,NA,NA
1,34,96,62,NA,NA,NA,NA,NA,NA
1,34,97,63,NA,NA,NA,NA,NA,NA
1,34,98,64,NA,NA,NA,NA,NA,NA
1,34,99,65,NA,NA,NA,NA,NA,NA
1,34,100,66,NA,NA,NA,NA,NA,NA
1,35,41,6,NA,NA,-0.2528,NA,NA,0.2528
1,35,42,7,NA,NA,-0.272,NA,NA,0.272
1,35,43,8,NA,NA,-0.3022,NA,NA,0.3022
1,35,44,9,NA,NA,-0.3409,NA,NA,0.3409
1,35,45,10,NA,NA,-0.3812,NA,NA,0.3812
1,35,46,11,NA,NA,-0.4018,NA,NA,0.4018
1,35,47,12,NA,NA,-0.4362,NA,NA,0.4362
1,35,48,13,NA,NA,-0.4478,NA,NA,0.4478
1,35,49,14,NA,NA,-0.4575,NA,NA,0.4575
1,35,50,15,NA,NA,-0.4591,NA,NA,0.4591
1,35,51,16,NA,NA,-0.4448,NA,NA,0.4448
1,35,52,17,NA,NA,-0.4285,NA,NA,0.4285
1,35,53,18,NA,NA,-0.4129,NA,NA,0.4129
1,35,54,19,NA,NA,-0.3894,NA,NA,0.3894
1,35,55,20,NA,NA,-0.3731,NA,NA,0.3731
1,35,56,21,NA,NA,-0.3505,NA,NA,0.3505
1,35,57,22,NA,NA,-0.3479,NA,NA,0.3479
1,35,58,23,NA,NA,-0.3518,NA,NA,0.3518
1,35,59,24,NA,NA,-0.3651,NA,NA,0.3651
1,35,60,25,NA,NA,-0.3821,NA,NA,0.3821
1,35,61,26,NA,NA,-0.3962,NA,NA,0.3962
1,35,62,27,NA,NA,-0.4105,NA,NA,0.4105
1,35,63,28,NA,NA,NA,NA,NA,NA
1,35,64,29,NA,NA,NA,NA,NA,NA
1,35,65,30,NA,NA,NA,NA,NA,NA
1,35,66,31,NA,NA,NA,NA,NA,NA
1,35,67,32,NA,NA,NA,NA,NA,NA
1,35,68,33,NA,NA,NA,NA,NA,NA
1,35,69,34,NA,NA,NA,NA,NA,NA
1,35,70,35,NA,NA,NA,NA,NA,NA
1,35,71,36,NA,NA,NA,NA,NA,NA
1,35,72,37,NA,NA,NA,NA,NA,NA
1,35,73,38,NA,NA,NA,NA,NA,NA
1,35,74,39,NA,NA,NA,NA,NA,NA
1,35,75,40,NA,NA,NA,NA,NA,NA
1,35,76,41,NA,NA,NA,NA,NA,NA
1,35,77,42,NA,NA,NA,NA,NA,NA
1,35,78,43,NA,NA,NA,NA,NA,NA
1,35,79,44,NA,NA,NA,NA,NA,NA
1,35,80,45,NA,NA,NA,NA,NA,NA
1,35,81,46,NA,NA,NA,NA,NA,NA
1,35,82,47,NA,NA,NA,NA,NA,NA
1,35,83,48,NA,NA,NA,NA,NA,NA
1,35,84,49,NA,NA,NA,NA,NA,NA
1,35,85,50,NA,NA,NA,NA,NA,NA
1,35,86,51,NA,NA,NA,NA,NA,NA
1,35,87,52,NA,NA,NA,NA,NA,NA
1,35,88,53,NA,NA,NA,NA,NA,NA
1,35,89,54,NA,NA,NA,NA,NA,NA
1,35,90,55,NA,NA,NA,NA,NA,NA
1,35,91,56,NA,NA,NA,NA,NA,NA
1,35,92,57,NA,NA,NA,NA,NA,NA
1,35,93,58,NA,NA,NA,NA,NA,NA
1,35,94,59,NA,NA,NA,NA,NA,NA
1,35,95,60,NA,NA,NA,NA,NA,NA
1,35,96,61,NA,NA,NA,NA,NA,NA
1,35,97,62,NA,NA,NA,NA,NA,NA
1,35,98,63,NA,NA,NA,NA,NA,NA
1,35,99,64,NA,NA,NA,NA,NA,NA
1,35,100,65,NA,NA,NA,NA,NA,NA
1,36,42,6,NA,NA,-0.2748,NA,NA,0.2748
1,36,43,7,NA,NA,-0.3083,NA,NA,0.3083
1,36,44,8,NA,NA,-0.35,NA,NA,0.35
1,36,45,9,NA,NA,-0.3923,NA,NA,0.3923
1,36,46,10,NA,NA,-0.4132,NA,NA,0.4132
1,36,47,11,NA,NA,-0.4486,NA,NA,0.4486
1,36,48,12,NA,NA,-0.4595,NA,NA,0.4595
1,36,49,13,NA,NA,-0.4692,NA,NA,0.4692
1,36,50,14,NA,NA,-0.4704,NA,NA,0.4704
1,36,51,15,NA,NA,-0.4547,NA,NA,0.4547
1,36,52,16,NA,NA,-0.4377,NA,NA,0.4377
1,36,53,17,NA,NA,-0.4208,NA,NA,0.4208
1,36,54,18,NA,NA,-0.3954,NA,NA,0.3954
1,36,55,19,NA,NA,-0.3779,NA,NA,0.3779
1,36,56,20,NA,NA,-0.3538,NA,NA,0.3538
1,36,57,21,NA,NA,-0.3506,NA,NA,0.3506
1,36,58,22,NA,NA,-0.3546,NA,NA,0.3546
1,36,59,23,NA,NA,-0.3688,NA,NA,0.3688
1,36,60,24,NA,NA,-0.3868,NA,NA,0.3868
1,36,61,25,NA,NA,-0.4014,NA,NA,0.4014
1,36,62,26,NA,NA,-0.4162,NA,NA,0.4162
1,36,63,27,NA,NA,NA,NA,NA,NA
1,36,64,28,NA,NA,NA,NA,NA,NA
1,36,65,29,NA,NA,NA,NA,NA,NA
1,36,66,30,NA,NA,NA,NA,NA,NA
1,36,67,31,NA,NA,NA,NA,NA,NA
1,36,68,32,NA,NA,NA,NA,NA,NA
1,36,69,33,NA,NA,NA,NA,NA,NA
1,36,70,34,NA,NA,NA,NA,NA,NA
1,36,71,35,NA,NA,NA,NA,NA,NA
1,36,72,36,NA,NA,NA,NA,NA,NA
1,36,73,37,NA,NA,NA,NA,NA,NA
1,36,74,38,NA,NA,NA,NA,NA,NA
1,36,75,39,NA,NA,NA,NA,NA,NA
1,36,76,40,NA,NA,NA,NA,NA,NA
1,36,77,41,NA,NA,NA,NA,NA,NA
1,36,78,42,NA,NA,NA,NA,NA,NA
1,36,79,43,NA,NA,NA,NA,NA,NA
1,36,80,44,NA,NA,NA,NA,NA,NA
1,36,81,45,NA,NA,NA,NA,NA,NA
1,36,82,46,NA,NA,NA,NA,NA,NA
1,36,83,47,NA,NA,NA,NA,NA,NA
1,36,84,48,NA,NA,NA,NA,NA,NA
1,36,85,49,NA,NA,NA,NA,NA,NA
1,36,86,50,NA,NA,NA,NA,NA,NA
1,36,87,51,NA,NA,NA,NA,NA,NA
1,36,88,52,NA,NA,NA,NA,NA,NA
1,36,89,53,NA,NA,NA,NA,NA,NA
1,36,90,54,NA,NA,NA,NA,NA,NA
1,36,91,55,NA,NA,NA,NA,NA,NA
1,36,92,56,NA,NA,NA,NA,NA,NA
1,36,93,57,NA,NA,NA,NA,NA,NA
1,36,94,58,NA,NA,NA,NA,NA,NA
1,36,95,59,NA,NA,NA,NA,NA,NA
1,36,96,60,NA,NA,NA,NA,NA,NA
1,36,97,61,NA,NA,NA,NA,NA,NA
1,36,98,62,NA,NA,NA,NA,NA,NA
1,36,99,63,NA,NA,NA,NA,NA,NA
1,36,100,64,NA,NA,NA,NA,NA,NA
1,37,43,6,NA,NA,-0.3077,NA,NA,0.3077
1,37,44,7,NA,NA,-0.3546,NA,NA,0.3546
1,37,45,8,NA,NA,-0.4007,NA,NA,0.4007
1,37,46,9,NA,NA,-0.4229,NA,NA,0.4229
1,37,47,10,NA,NA,-0.4607,NA,NA,0.4607
1,37,48,11,NA,NA,-0.4721,NA,NA,0.4721
1,37,49,12,NA,NA,-0.4818,NA,NA,0.4818
1,37,50,13,NA,NA,-0.4829,NA,NA,0.4829
1,37,51,14,NA,NA,-0.466,NA,NA,0.466
1,37,52,15,NA,NA,-0.4482,NA,NA,0.4482
1,37,53,16,NA,NA,-0.4301,NA,NA,0.4301
1,37,54,17,NA,NA,-0.4033,NA,NA,0.4033
1,37,55,18,NA,NA,-0.3847,NA,NA,0.3847
1,37,56,19,NA,NA,-0.3587,NA,NA,0.3587
1,37,57,20,NA,NA,-0.3547,NA,NA,0.3547
1,37,58,21,NA,NA,-0.3587,NA,NA,0.3587
1,37,59,22,NA,NA,-0.3737,NA,NA,0.3737
1,37,60,23,NA,NA,-0.3928,NA,NA,0.3928
1,37,61,24,NA,NA,-0.4079,NA,NA,0.4079
1,37,62,25,NA,NA,-0.4231,NA,NA,0.4231
1,37,63,26,NA,NA,NA,NA,NA,NA
1,37,64,27,NA,NA,NA,NA,NA,NA
1,37,65,28,NA,NA,NA,NA,NA,NA
1,37,66,29,NA,NA,NA,NA,NA,NA
1,37,67,30,NA,NA,NA,NA,NA,NA
1,37,68,31,NA,NA,NA,NA,NA,NA
1,37,69,32,NA,NA,NA,NA,NA,NA
1,37,70,33,NA,NA,NA,NA,NA,NA
1,37,71,34,NA,NA,NA,NA,NA,NA
1,37,72,35,NA,NA,NA,NA,NA,NA
1,37,73,36,NA,NA,NA,NA,NA,NA
1,37,74,37,NA,NA,NA,NA,NA,NA
1,37,75,38,NA,NA,NA,NA,NA,NA
1,37,76,39,NA,NA,NA,NA,NA,NA
1,37,77,40,NA,NA,NA,NA,NA,NA
1,37,78,41,NA,NA,NA,NA,NA,NA
1,37,79,42,NA,NA,NA,NA,NA,NA
1,37,80,43,NA,NA,NA,NA,NA,NA
1,37,81,44,NA,NA,NA,NA,NA,NA
1,37,82,45,NA,NA,NA,NA,NA,NA
1,37,83,46,NA,NA,NA,NA,NA,NA
1,37,84,47,NA,NA,NA,NA,NA,NA
1,37,85,48,NA,NA,NA,NA,NA,NA
1,37,86,49,NA,NA,NA,NA,NA,NA
1,37,87,50,NA,NA,NA,NA,NA,NA
1,37,88,51,NA,NA,NA,NA,NA,NA
1,37,89,52,NA,NA,NA,NA,NA,NA
1,37,90,53,NA,NA,NA,NA,NA,NA
1,37,91,54,NA,NA,NA,NA,NA,NA
1,37,92,55,NA,NA,NA,NA,NA,NA
1,37,93,56,NA,NA,NA,NA,NA,NA
1,37,94,57,NA,NA,NA,NA,NA,NA
1,37,95,58,NA,NA,NA,NA,NA,NA
1,37,96,59,NA,NA,NA,NA,NA,NA
1,37,97,60,NA,NA,NA,NA,NA,NA
1,37,98,61,NA,NA,NA,NA,NA,NA
1,37,99,62,NA,NA,NA,NA,NA,NA
1,37,100,63,NA,NA,NA,NA,NA,NA
1,38,44,6,NA,NA,-0.3336,NA,NA,0.3336
1,38,45,7,NA,NA,-0.3876,NA,NA,0.3876
1,38,46,8,NA,NA,-0.4134,NA,NA,0.4134
1,38,47,9,NA,NA,-0.4548,NA,NA,0.4548
1,38,48,10,NA,NA,-0.4673,NA,NA,0.4673
1,38,49,11,NA,NA,-0.4786,NA,NA,0.4786
1,38,50,12,NA,NA,-0.48,NA,NA,0.48
1,38,51,13,NA,NA,-0.4618,NA,NA,0.4618
1,38,52,14,NA,NA,-0.443,NA,NA,0.443
1,38,53,15,NA,NA,-0.4237,NA,NA,0.4237
1,38,54,16,NA,NA,-0.3952,NA,NA,0.3952
1,38,55,17,NA,NA,-0.3758,NA,NA,0.3758
1,38,56,18,NA,NA,-0.3484,NA,NA,0.3484
1,38,57,19,NA,NA,-0.3443,NA,NA,0.3443
1,38,58,20,NA,NA,-0.3488,NA,NA,0.3488
1,38,59,21,NA,NA,-0.3654,NA,NA,0.3654
1,38,60,22,NA,NA,-0.3859,NA,NA,0.3859
1,38,61,23,NA,NA,-0.4021,NA,NA,0.4021
1,38,62,24,NA,NA,-0.4186,NA,NA,0.4186
1,38,63,25,NA,NA,NA,NA,NA,NA
1,38,64,26,NA,NA,NA,NA,NA,NA
1,38,65,27,NA,NA,NA,NA,NA,NA
1,38,66,28,NA,NA,NA,NA,NA,NA
1,38,67,29,NA,NA,NA,NA,NA,NA
1,38,68,30,NA,NA,NA,NA,NA,NA
1,38,69,31,NA,NA,NA,NA,NA,NA
1,38,70,32,NA,NA,NA,NA,NA,NA
1,38,71,33,NA,NA,NA,NA,NA,NA
1,38,72,34,NA,NA,NA,NA,NA,NA
1,38,73,35,NA,NA,NA,NA,NA,NA
1,38,74,36,NA,NA,NA,NA,NA,NA
1,38,75,37,NA,NA,NA,NA,NA,NA
1,38,76,38,NA,NA,NA,NA,NA,NA
1,38,77,39,NA,NA,NA,NA,NA,NA
1,38,78,40,NA,NA,NA,NA,NA,NA
1,38,79,41,NA,NA,NA,NA,NA,NA
1,38,80,42,NA,NA,NA,NA,NA,NA
1,38,81,43,NA,NA,NA,NA,NA,NA
1,38,82,44,NA,NA,NA,NA,NA,NA
1,38,83,45,NA,NA,NA,NA,NA,NA
1,38,84,46,NA,NA,NA,NA,NA,NA
1,38,85,47,NA,NA,NA,NA,NA,NA
1,38,86,48,NA,NA,NA,NA,NA,NA
1,38,87,49,NA,NA,NA,NA,NA,NA
1,38,88,50,NA,NA,NA,NA,NA,NA
1,38,89,51,NA,NA,NA,NA,NA,NA
1,38,90,52,NA,NA,NA,NA,NA,NA
1,38,91,53,NA,NA,NA,NA,NA,NA
1,38,92,54,NA,NA,NA,NA,NA,NA
1,38,93,55,NA,NA,NA,NA,NA,NA
1,38,94,56,NA,NA,NA,NA,NA,NA
1,38,95,57,NA,NA,NA,NA,NA,NA
1,38,96,58,NA,NA,NA,NA,NA,NA
1,38,97,59,NA,NA,NA,NA,NA,NA
1,38,98,60,NA,NA,NA,NA,NA,NA
1,38,99,61,NA,NA,NA,NA,NA,NA
1,38,100,62,NA,NA,NA,NA,NA,NA
1,39,45,6,NA,NA,-0.3787,NA,NA,0.3787
1,39,46,7,NA,NA,-0.4079,NA,NA,0.4079
1,39,47,8,NA,NA,-0.4526,NA,NA,0.4526
1,39,48,9,NA,NA,-0.4644,NA,NA,0.4644
1,39,49,10,NA,NA,-0.4769,NA,NA,0.4769
1,39,50,11,NA,NA,-0.4784,NA,NA,0.4784
1,39,51,12,NA,NA,-0.4576,NA,NA,0.4576
1,39,52,13,NA,NA,-0.4372,NA,NA,0.4372
1,39,53,14,NA,NA,-0.4159,NA,NA,0.4159
1,39,54,15,NA,NA,-0.3844,NA,NA,0.3844
1,39,55,16,NA,NA,-0.3632,NA,NA,0.3632
1,39,56,17,NA,NA,-0.334,NA,NA,0.334
1,39,57,18,NA,NA,-0.3299,NA,NA,0.3299
1,39,58,19,NA,NA,-0.3352,NA,NA,0.3352
1,39,59,20,NA,NA,-0.3536,NA,NA,0.3536
1,39,60,21,NA,NA,-0.3757,NA,NA,0.3757
1,39,61,22,NA,NA,-0.3932,NA,NA,0.3932
1,39,62,23,NA,NA,-0.4116,NA,NA,0.4116
1,39,63,24,NA,NA,NA,NA,NA,NA
1,39,64,25,NA,NA,NA,NA,NA,NA
1,39,65,26,NA,NA,NA,NA,NA,NA
1,39,66,27,NA,NA,NA,NA,NA,NA
1,39,67,28,NA,NA,NA,NA,NA,NA
1,39,68,29,NA,NA,NA,NA,NA,NA
1,39,69,30,NA,NA,NA,NA,NA,NA
1,39,70,31,NA,NA,NA,NA,NA,NA
1,39,71,32,NA,NA,NA,NA,NA,NA
1,39,72,33,NA,NA,NA,NA,NA,NA
1,39,73,34,NA,NA,NA,NA,NA,NA
1,39,74,35,NA,NA,NA,NA,NA,NA
1,39,75,36,NA,NA,NA,NA,NA,NA
1,39,76,37,NA,NA,NA,NA,NA,NA
1,39,77,38,NA,NA,NA,NA,NA,NA
1,39,78,39,NA,NA,NA,NA,NA,NA
1,39,79,40,NA,NA,NA,NA,NA,NA
1,39,80,41,NA,NA,NA,NA,NA,NA
1,39,81,42,NA,NA,NA,NA,NA,NA
1,39,82,43,NA,NA,NA,NA,NA,NA
1,39,83,44,NA,NA,NA,NA,NA,NA
1,39,84,45,NA,NA,NA,NA,NA,NA
1,39,85,46,NA,NA,NA,NA,NA,NA
1,39,86,47,NA,NA,NA,NA,NA,NA
1,39,87,48,NA,NA,NA,NA,NA,NA
1,39,88,49,NA,NA,NA,NA,NA,NA
1,39,89,50,NA,NA,NA,NA,NA,NA
1,39,90,51,NA,NA,NA,NA,NA,NA
1,39,91,52,NA,NA,NA,NA,NA,NA
1,39,92,53,NA,NA,NA,NA,NA,NA
1,39,93,54,NA,NA,NA,NA,NA,NA
1,39,94,55,NA,NA,NA,NA,NA,NA
1,39,95,56,NA,NA,NA,NA,NA,NA
1,39,96,57,NA,NA,NA,NA,NA,NA
1,39,97,58,NA,NA,NA,NA,NA,NA
1,39,98,59,NA,NA,NA,NA,NA,NA
1,39,99,60,NA,NA,NA,NA,NA,NA
1,39,100,61,NA,NA,NA,NA,NA,NA
1,40,46,6,NA,NA,-0.4379,NA,NA,0.4379
1,40,47,7,NA,NA,-0.4827,NA,NA,0.4827
1,40,48,8,NA,NA,-0.4925,NA,NA,0.4925
1,40,49,9,NA,NA,-0.5019,NA,NA,0.5019
1,40,50,10,NA,NA,-0.5011,NA,NA,0.5011
1,40,51,11,NA,NA,-0.4775,NA,NA,0.4775
1,40,52,12,NA,NA,-0.4551,NA,NA,0.4551
1,40,53,13,NA,NA,-0.4318,NA,NA,0.4318
1,40,54,14,NA,NA,-0.3976,NA,NA,0.3976
1,40,55,15,NA,NA,-0.374,NA,NA,0.374
1,40,56,16,NA,NA,-0.3425,NA,NA,0.3425
1,40,57,17,NA,NA,-0.3375,NA,NA,0.3375
1,40,58,18,NA,NA,-0.3432,NA,NA,0.3432
1,40,59,19,NA,NA,-0.3625,NA,NA,0.3625
1,40,60,20,NA,NA,-0.3852,NA,NA,0.3852
1,40,61,21,NA,NA,-0.4029,NA,NA,0.4029
1,40,62,22,NA,NA,-0.4215,NA,NA,0.4215
1,40,63,23,NA,NA,NA,NA,NA,NA
1,40,64,24,NA,NA,NA,NA,NA,NA
1,40,65,25,NA,NA,NA,NA,NA,NA
1,40,66,26,NA,NA,NA,NA,NA,NA
1,40,67,27,NA,NA,NA,NA,NA,NA
1,40,68,28,NA,NA,NA,NA,NA,NA
1,40,69,29,NA,NA,NA,NA,NA,NA
1,40,70,30,NA,NA,NA,NA,NA,NA
1,40,71,31,NA,NA,NA,NA,NA,NA
1,40,72,32,NA,NA,NA,NA,NA,NA
1,40,73,33,NA,NA,NA,NA,NA,NA
1,40,74,34,NA,NA,NA,NA,NA,NA
1,40,75,35,NA,NA,NA,NA,NA,NA
1,40,76,36,NA,NA,NA,NA,NA,NA
1,40,77,37,NA,NA,NA,NA,NA,NA
1,40,78,38,NA,NA,NA,NA,NA,NA
1,40,79,39,NA,NA,NA,NA,NA,NA
1,40,80,40,NA,NA,NA,NA,NA,NA
1,40,81,41,NA,NA,NA,NA,NA,NA
1,40,82,42,NA,NA,NA,NA,NA,NA
1,40,83,43,NA,NA,NA,NA,NA,NA
1,40,84,44,NA,NA,NA,NA,NA,NA
1,40,85,45,NA,NA,NA,NA,NA,NA
1,40,86,46,NA,NA,NA,NA,NA,NA
1,40,87,47,NA,NA,NA,NA,NA,NA
1,40,88,48,NA,NA,NA,NA,NA,NA
1,40,89,49,NA,NA,NA,NA,NA,NA
1,40,90,50,NA,NA,NA,NA,NA,NA
1,40,91,51,NA,NA,NA,NA,NA,NA
1,40,92,52,NA,NA,NA,NA,NA,NA
1,40,93,53,NA,NA,NA,NA,NA,NA
1,40,94,54,NA,NA,NA,NA,NA,NA
1,40,95,55,NA,NA,NA,NA,NA,NA
1,40,96,56,NA,NA,NA,NA,NA,NA
1,40,97,57,NA,NA,NA,NA,NA,NA
1,40,98,58,NA,NA,NA,NA,NA,NA
1,40,99,59,NA,NA,NA,NA,NA,NA
1,40,100,60,NA,NA,NA,NA,NA,NA
1,41,47,6,NA,NA,-0.5245,NA,NA,0.5245
1,41,48,7,NA,NA,-0.5316,NA,NA,0.5316
1,41,49,8,NA,NA,-0.5373,NA,NA,0.5373
1,41,50,9,NA,NA,-0.5344,NA,NA,0.5344
1,41,51,10,NA,NA,-0.5079,NA,NA,0.5079
1,41,52,11,NA,NA,-0.4833,NA,NA,0.4833
1,41,53,12,NA,NA,-0.4575,NA,NA,0.4575
1,41,54,13,NA,NA,-0.42,NA,NA,0.42
1,41,55,14,NA,NA,-0.3944,NA,NA,0.3944
1,41,56,15,NA,NA,-0.3604,NA,NA,0.3604
1,41,57,16,NA,NA,-0.3542,NA,NA,0.3542
1,41,58,17,NA,NA,-0.3601,NA,NA,0.3601
1,41,59,18,NA,NA,-0.3801,NA,NA,0.3801
1,41,60,19,NA,NA,-0.4033,NA,NA,0.4033
1,41,61,20,NA,NA,-0.4209,NA,NA,0.4209
1,41,62,21,NA,NA,-0.4395,NA,NA,0.4395
1,41,63,22,NA,NA,NA,NA,NA,NA
1,41,64,23,NA,NA,NA,NA,NA,NA
1,41,65,24,NA,NA,NA,NA,NA,NA
1,41,66,25,NA,NA,NA,NA,NA,NA
1,41,67,26,NA,NA,NA,NA,NA,NA
1,41,68,27,NA,NA,NA,NA,NA,NA
1,41,69,28,NA,NA,NA,NA,NA,NA
1,41,70,29,NA,NA,NA,NA,NA,NA
1,41,71,30,NA,NA,NA,NA,NA,NA
1,41,72,31,NA,NA,NA,NA,NA,NA
1,41,73,32,NA,NA,NA,NA,NA,NA
1,41,74,33,NA,NA,NA,NA,NA,NA
1,41,75,34,NA,NA,NA,NA,NA,NA
1,41,76,35,NA,NA,NA,NA,NA,NA
1,41,77,36,NA,NA,NA,NA,NA,NA
1,41,78,37,NA,NA,NA,NA,NA,NA
1,41,79,38,NA,NA,NA,NA,NA,NA
1,41,80,39,NA,NA,NA,NA,NA,NA
1,41,81,40,NA,NA,NA,NA,NA,NA
1,41,82,41,NA,NA,NA,NA,NA,NA
1,41,83,42,NA,NA,NA,NA,NA,NA
1,41,84,43,NA,NA,NA,NA,NA,NA
1,41,85,44,NA,NA,NA,NA,NA,NA
1,41,86,45,NA,NA,NA,NA,NA,NA
1,41,87,46,NA,NA,NA,NA,NA,NA
1,41,88,47,NA,NA,NA,NA,NA,NA
1,41,89,48,NA,NA,NA,NA,NA,NA
1,41,90,49,NA,NA,NA,NA,NA,NA
1,41,91,50,NA,NA,NA,NA,NA,NA
1,41,92,51,NA,NA,NA,NA,NA,NA
1,41,93,52,NA,NA,NA,NA,NA,NA
1,41,94,53,NA,NA,NA,NA,NA,NA
1,41,95,54,NA,NA,NA,NA,NA,NA
1,41,96,55,NA,NA,NA,NA,NA,NA
1,41,97,56,NA,NA,NA,NA,NA,NA
1,41,98,57,NA,NA,NA,NA,NA,NA
1,41,99,58,NA,NA,NA,NA,NA,NA
1,41,100,59,NA,NA,NA,NA,NA,NA
1,42,48,6,NA,NA,-0.5713,NA,NA,0.5713
1,42,49,7,NA,NA,-0.573,NA,NA,0.573
1,42,50,8,NA,NA,-0.5678,NA,NA,0.5678
1,42,51,9,NA,NA,-0.5358,NA,NA,0.5358
1,42,52,10,NA,NA,-0.5079,NA,NA,0.5079
1,42,53,11,NA,NA,-0.4792,NA,NA,0.4792
1,42,54,12,NA,NA,-0.4372,NA,NA,0.4372
1,42,55,13,NA,NA,-0.41,NA,NA,0.41
1,42,56,14,NA,NA,-0.3727,NA,NA,0.3727
1,42,57,15,NA,NA,-0.3655,NA,NA,0.3655
1,42,58,16,NA,NA,-0.3725,NA,NA,0.3725
1,42,59,17,NA,NA,-0.3951,NA,NA,0.3951
1,42,60,18,NA,NA,-0.4197,NA,NA,0.4197
1,42,61,19,NA,NA,-0.4379,NA,NA,0.4379
1,42,62,20,NA,NA,-0.4564,NA,NA,0.4564
1,42,63,21,NA,NA,NA,NA,NA,NA
1,42,64,22,NA,NA,NA,NA,NA,NA
1,42,65,23,NA,NA,NA,NA,NA,NA
1,42,66,24,NA,NA,NA,NA,NA,NA
1,42,67,25,NA,NA,NA,NA,NA,NA
1,42,68,26,NA,NA,NA,NA,NA,NA
1,42,69,27,NA,NA,NA,NA,NA,NA
1,42,70,28,NA,NA,NA,NA,NA,NA
1,42,71,29,NA,NA,NA,NA,NA,NA
1,42,72,30,NA,NA,NA,NA,NA,NA
1,42,73,31,NA,NA,NA,NA,NA,NA
1,42,74,32,NA,NA,NA,NA,NA,NA
1,42,75,33,NA,NA,NA,NA,NA,NA
1,42,76,34,NA,NA,NA,NA,NA,NA
1,42,77,35,NA,NA,NA,NA,NA,NA
1,42,78,36,NA,NA,NA,NA,NA,NA
1,42,79,37,NA,NA,NA,NA,NA,NA
1,42,80,38,NA,NA,NA,NA,NA,NA
1,42,81,39,NA,NA,NA,NA,NA,NA
1,42,82,40,NA,NA,NA,NA,NA,NA
1,42,83,41,NA,NA,NA,NA,NA,NA
1,42,84,42,NA,NA,NA,NA,NA,NA
1,42,85,43,NA,NA,NA,NA,NA,NA
1,42,86,44,NA,NA,NA,NA,NA,NA
1,42,87,45,NA,NA,NA,NA,NA,NA
1,42,88,46,NA,NA,NA,NA,NA,NA
1,42,89,47,NA,NA,NA,NA,NA,NA
1,42,90,48,NA,NA,NA,NA,NA,NA
1,42,91,49,NA,NA,NA,NA,NA,NA
1,42,92,50,NA,NA,NA,NA,NA,NA
1,42,93,51,NA,NA,NA,NA,NA,NA
1,42,94,52,NA,NA,NA,NA,NA,NA
1,42,95,53,NA,NA,NA,NA,NA,NA
1,42,96,54,NA,NA,NA,NA,NA,NA
1,42,97,55,NA,NA,NA,NA,NA,NA
1,42,98,56,NA,NA,NA,NA,NA,NA
1,42,99,57,NA,NA,NA,NA,NA,NA
1,42,100,58,NA,NA,NA,NA,NA,NA
1,43,49,6,NA,NA,-0.5787,NA,NA,0.5787
1,43,50,7,NA,NA,-0.5722,NA,NA,0.5722
1,43,51,8,NA,NA,-0.5339,NA,NA,0.5339
1,43,52,9,NA,NA,-0.502,NA,NA,0.502
1,43,53,10,NA,NA,-0.4717,NA,NA,0.4717
