"line_code","env_code","Yield"
"PHP85/3IIH6","ILH1",198.35
"PHP85/3IIH6","WIH1",191.6619915
"PHP85/3IIH6","IAH1",224.37
"PHP85/3IIH6","IAH3",221.21
"PHP85/3IIH6","IAH2",177.14
"PHP85/3IIH6","IAH2",218.16
"PHP85/3IIH6","IAH4",228.15
"PHP85/3IIH6","WIH2",187.5602282
"PHP85/3IIH6","WIH2",232.4345934
"PHP85/3IIH6","ARH2",164.76
"PHP85/3IIH6","ARH1",38.35
"PHP85/3IIH6","ARH1",85.85
"PHP85/3IIH6","OHH1",209.41
"PHP85/3IIH6","MIH1",186.28
"PHP85/3IIH6","MIH1",163.52
"PHP85/3IIH6","ARH1",NA
"PHP85/3IIH6","ARH1",NA
"PHP85/3IIH6","ARH2",NA
"PHP85/3IIH6","ARH2",NA
"PHP85/3IIH6","WIH1",NA
"PHRE1/PHR25","NYH1",55.9
"PHRE1/PHR25","NYH2",102.39
"PHRE1/PHR25","COH1",102.96
"PHRE1/PHR25","COH1",83.94
"PHRE1/PHR25","NYH1",132.18
"PHRE1/PHR25","COH1",109.01
"PHRE1/PHR25","COH1",114.13
"PHRE1/PHR25","WIH1",138.107929
"PHRE1/PHR25","NYH2",123.05
"PHRE1/PHR25","IAH4",118.81
"PHRE1/PHR25","WIH2",143.7456568
"PHRE1/PHR25","MNH1",120.77
"PHRE1/PHR25","WIH2",147.8645757
"PHRE1/PHR25","IAH4",142.52
"PHRE1/PHR25","IAH2",160.12
"PHRE1/PHR25","WIH1",134.7064463
"PHRE1/PHR25","MNH1",141.52
"PHRE1/PHR25","MIH1",100.2
"PHRE1/PHR25","ONH1",124.8
"PHRE1/PHR25","ONH1",173.73
"PHRE1/PHR25","IAH2",167.16
"PHRE1/PHR25","MIH1",155.86
"PHRE1/PHR25","ONH2",NA
"PHRE1/PHR25","ONH2",NA
"PHT69/3IIH6","NYH1",158.45
"PHT69/3IIH6","NYH1",172.52
"PHT69/3IIH6","MOH1",150.18
"PHT69/3IIH6","ILH1",168.65
"PHT69/3IIH6","NYH2",169.38
"PHT69/3IIH6","NYH2",169.12
"PHT69/3IIH6","ILH1",196.49
"PHT69/3IIH6","DEH1",181.83
"PHT69/3IIH6","IAH2",152.36
"PHT69/3IIH6","INH1",141.12
"PHT69/3IIH6","DEH1",135.39
"PHT69/3IIH6","INH1",180.58
"PHT69/3IIH6","IAH1",166.04
"PHT69/3IIH6","MOH1",136.71
"PHT69/3IIH6","IAH3",226.69
"PHT69/3IIH6","OHH1",159.4
"PHT69/3IIH6","ARH2",147.08
"PHT69/3IIH6","IAH1",193.71
"PHT69/3IIH6","IAH3",189.46
"PHT69/3IIH6","WIH2",184.8158445
"PHT69/3IIH6","WIH1",171.5853271
"PHT69/3IIH6","IAH4",208.34
"PHT69/3IIH6","MIH1",190.12
"PHT69/3IIH6","IAH4",175.93
"PHT69/3IIH6","WIH2",180.3399231
"PHT69/3IIH6","IAH2",150.35
"PHT69/3IIH6","MIH1",139.57
"PHT69/3IIH6","ARH2",137.62
"PHT69/3IIH6","OHH1",174.97
"PHT69/3IIH6","ARH1",40.93
"PHT69/3IIH6","ARH1",73.85
"PHT69/3IIH6","DEH1",NA
"PHT69/3IIH6","DEH1",NA
"PHT69/3IIH6","ILH1",NA
"PHT69/3IIH6","ILH1",NA
"PHT69/3IIH6","INH1",NA
"PHT69/3IIH6","INH1",NA
"PHT69/3IIH6","MIH1",NA
"PHT69/3IIH6","MIH1",NA
"PHT69/3IIH6","MOH1",NA
"PHT69/3IIH6","MOH1",NA
"PHT69/3IIH6","OHH1",NA
"PHT69/3IIH6","OHH1",NA
"PHT69/3IIH6","WIH1",NA
"PHT69/3IIH6","WIH1",NA
"PHT69/3IIH6","WIH1",NA
"PHT69/3IIH6","WIH2",NA
"PHT69/3IIH6","WIH2",NA
"PHV37/3IIH6","NYH1",106.52
"PHV37/3IIH6","DEH1",144.95
"PHV37/3IIH6","DEH1",163.08
"PHV37/3IIH6","ILH1",207.45
"PHV37/3IIH6","MOH1",196.94
"PHV37/3IIH6","IAH3",186.23
"PHV37/3IIH6","INH1",160.32
"PHV37/3IIH6","INH1",173.05
"PHV37/3IIH6","NYH2",228.19
"PHV37/3IIH6","NYH1",168.64
"PHV37/3IIH6","MOH1",126.84
"PHV37/3IIH6","NYH2",225.05
"PHV37/3IIH6","WIH2",189.3717692
"PHV37/3IIH6","IAH1",167.06
"PHV37/3IIH6","ILH1",131.47
"PHV37/3IIH6","IAH4",172.32
"PHV37/3IIH6","WIH1",205.6860152
"PHV37/3IIH6","WIH1",200.4134911
"PHV37/3IIH6","IAH2",182.46
"PHV37/3IIH6","WIH2",205.9902959
"PHV37/3IIH6","IAH3",196.89
"PHV37/3IIH6","IAH1",189.37
"PHV37/3IIH6","IAH4",202.62
"PHV37/3IIH6","ARH2",118.67
"PHV37/3IIH6","IAH2",143.81
"PHV37/3IIH6","ARH2",173.81
"PHV37/3IIH6","MIH1",150.77
"PHV37/3IIH6","OHH1",204.07
"PHV37/3IIH6","OHH1",186.33
"PHV37/3IIH6","MIH1",191.99
"PHV37/3IIH6","ARH1",134.62
"PHV37/3IIH6","ARH1",49.37
"PHW52/LH123HT","OHH1",96.47
"PHW52/LH123HT","NEH3",26.2
"PHW52/LH123HT","NEH4",49.56
"PHW52/LH123HT","NEH4",42.63
"PHW52/LH123HT","NEH3",138.58
"PHW52/LH123HT","COH1",94.36
"PHW52/LH123HT","INH1",224.48
"PHW52/LH123HT","ILH1",129.55
"PHW52/LH123HT","ILH1",202.79
"PHW52/LH123HT","COH1",98.36
"PHW52/LH123HT","DEH1",250.87
"PHW52/LH123HT","MOH1",183.77
"PHW52/LH123HT","IAH1",230.76
"PHW52/LH123HT","MOH1",162.74
"PHW52/LH123HT","COH1",102.14
"PHW52/LH123HT","COH1",97.82
"PHW52/LH123HT","DEH1",257.24
"PHW52/LH123HT","WIH1",203.2448242
"PHW52/LH123HT","NYH3",143.7
"PHW52/LH123HT","INH1",194.37
"PHW52/LH123HT","IAH4",191.05
"PHW52/LH123HT","IAH3",180.93
"PHW52/LH123HT","NYH3",121.88
"PHW52/LH123HT","WIH2",229.3645055
"PHW52/LH123HT","WIH1",213.7784074
"PHW52/LH123HT","IAH1",211.94
"PHW52/LH123HT","IAH4",222.64
"PHW52/LH123HT","WIH2",176.1807515
"PHW52/LH123HT","IAH3",202.56
"PHW52/LH123HT","IAH2",151.65
"PHW52/LH123HT","IAH2",153.77
"PHW52/LH123HT","OHH1",177.83
"PHW52/LH185","NEH4",46.28
"PHW52/LH185","NCH1",139.19
"PHW52/LH185","NCH1",103.4
"PHW52/LH185","NEH3",44.42
"PHW52/LH185","GAH1",128.82
"PHW52/LH185","NEH3",114.18
"PHW52/LH185","NEH4",40.98
"PHW52/LH185","SCH1",NA
"PHW52/LH185","ARH2",172.21
"PHW52/LH185","SCH1",NA
"PHW52/LH185","GAH1",162.09
"PHW52/LH185","TXH1-Early",129.43
"PHW52/LH185","IAH4",198.64
"PHW52/LH185","ILH1",209.72
"PHW52/LH185","TXH1-Late",82.59
"PHW52/LH185","TXH1-Dry",160.84
"PHW52/LH185","ARH1",160
"PHW52/LH185","TXH1-Early",180.18
"PHW52/LH185","COH1",118.87
"PHW52/LH185","COH1",130.44
"PHW52/LH185","COH1",128.83
"PHW52/LH185","COH1",118.52
"PHW52/LH185","DEH1",253.57
"PHW52/LH185","DEH1",208.34
"PHW52/LH185","MOH1",205.03
"PHW52/LH185","IAH1",202.33
"PHW52/LH185","MOH1",164.71
"PHW52/LH185","INH1",233.3
"PHW52/LH185","INH1",198.67
"PHW52/LH185","IAH3",259.22
"PHW52/LH185","TXH1-Dry",180.71
"PHW52/LH185","ILH1",173.94
"PHW52/LH185","IAH1",217.67
"PHW52/LH185","IAH1",205.84
"PHW52/LH185","TXH2",177.53
"PHW52/LH185","NYH3",159.33
"PHW52/LH185","IAH3",234.7
"PHW52/LH185","NYH3",174.97
"PHW52/LH185","IAH4",209.3
"PHW52/LH185","WIH1",256.1323314
"PHW52/LH185","IAH3",266.7
"PHW52/LH185","WIH2",230.1923229
"PHW52/LH185","IAH2",195.32
"PHW52/LH185","TXH2",162.19
"PHW52/LH185","IAH3",243.09
"PHW52/LH185","WIH2",237.8008453
"PHW52/LH185","IAH1",209.2
"PHW52/LH185","TXH1-Late",98.24
"PHW52/LH185","WIH1",250.6759501
"PHW52/LH185","IAH2",188.41
"PHW52/LH185","OHH1",185.88
"PHW52/LH185","ARH2",165.03
"PHW52/LH185","ARH1",156.89
"PHW52/LH185","OHH1",250.81
"PHW52/LH210","SCH1",NA
"PHW52/LH210","NCH1",157.13
"PHW52/LH210","SCH1",NA
"PHW52/LH210","GAH1",183.76
"PHW52/LH210","NCH1",186.77
"PHW52/LH210","GAH1",190.63
"PHW52/LH210","IAH3",200.9
"PHW52/LH210","TXH1-Early",199.2
"PHW52/LH210","IAH1",235.86
"PHW52/LH210","TXH1-Dry",194.57
"PHW52/LH210","IAH1",236.89
"PHW52/LH210","TXH1-Late",126.63
"PHW52/LH210","TXH1-Late",112.32
"PHW52/LH210","ARH2",154.45
"PHW52/LH210","TXH1-Early",185.27
"PHW52/LH210","ARH2",165.78
"PHW52/LH210","ARH1",114.95
"PHW52/LH210","IAH3",224.97
"PHW52/LH210","TXH2",182.84
"PHW52/LH210","TXH2",142.55
"PHW52/LH210","TXH1-Dry",198.52
"PHW52/LH210","ARH1",229.02
"PHW52/LH38","NEH4",35.23
"PHW52/LH38","NEH4",37.63
"PHW52/LH38","NEH3",121.61
"PHW52/LH38","NEH3",143.39
"PHW52/LH38","OHH1",127.27
"PHW52/LH38","COH1",106.41
"PHW52/LH38","COH1",101.62
"PHW52/LH38","INH1",217.91
"PHW52/LH38","MOH1",139.75
"PHW52/LH38","DEH1",190.3
"PHW52/LH38","COH1",135.87
"PHW52/LH38","DEH1",178.57
"PHW52/LH38","INH1",210.22
"PHW52/LH38","ILH1",199.53
"PHW52/LH38","MOH1",121.81
"PHW52/LH38","ILH1",168.31
"PHW52/LH38","COH1",135.44
"PHW52/LH38","IAH3",237.48
"PHW52/LH38","NYH3",234.6
"PHW52/LH38","IAH3",237.3
"PHW52/LH38","NYH3",170.51
"PHW52/LH38","IAH4",196.06
"PHW52/LH38","WIH1",217.7916314
"PHW52/LH38","WIH1",232.2963449
"PHW52/LH38","IAH1",222.38
"PHW52/LH38","IAH2",166.58
"PHW52/LH38","WIH2",237.2950499
"PHW52/LH38","IAH2",166.24
"PHW52/LH38","WIH2",213.7466906
"PHW52/LH38","IAH4",181.65
"PHW52/LH38","OHH1",174.03
"PHW52/LH38","IAH1",NA
"PHW52/LH51","NEH4",30.96
"PHW52/LH51","NEH3",109.12
"PHW52/LH51","NEH4",37.82
"PHW52/LH51","NEH3",93.56
"PHW52/LH51","OHH1",143.24
"PHW52/LH51","MOH1",163.25
"PHW52/LH51","ILH1",146.19
"PHW52/LH51","COH1",72.47
"PHW52/LH51","DEH1",207.84
"PHW52/LH51","COH1",94.2
"PHW52/LH51","DEH1",221.34
"PHW52/LH51","COH1",172.94
"PHW52/LH51","IAH3",197.63
"PHW52/LH51","INH1",176.37
"PHW52/LH51","MOH1",140.21
"PHW52/LH51","ILH1",139.06
"PHW52/LH51","COH1",111
"PHW52/LH51","INH1",201.48
"PHW52/LH51","IAH1",193.92
"PHW52/LH51","IAH3",186.95
"PHW52/LH51","NYH3",178.73
"PHW52/LH51","IAH2",145.2
"PHW52/LH51","IAH1",182.36
"PHW52/LH51","NYH3",196.7
"PHW52/LH51","IAH2",165.18
"PHW52/LH51","WIH1",241.2359696
"PHW52/LH51","WIH1",198.6420355
"PHW52/LH51","WIH2",198.5473035
"PHW52/LH51","IAH4",167.27
"PHW52/LH51","IAH4",127.84
"PHW52/LH51","WIH2",205.9333897
"PHW52/LH51","OHH1",199.4
"PHW52/LH82","OHH1",31.71
"PHW52/LH82","NEH4",46.74
"PHW52/LH82","NEH4",40.62
"PHW52/LH82","NEH3",29.4
"PHW52/LH82","NEH3",141.68
"PHW52/LH82","COH1",123.31
"PHW52/LH82","ILH1",162.85
"PHW52/LH82","MOH1",142.51
"PHW52/LH82","OHH1",152.1
"PHW52/LH82","NYH3",NA
"PHW52/LH82","COH1",139.08
"PHW52/LH82","IAH3",219.3
"PHW52/LH82","ILH1",142.5
"PHW52/LH82","DEH1",177.51
"PHW52/LH82","COH1",115.5
"PHW52/LH82","INH1",209.98
"PHW52/LH82","IAH1",192.37
"PHW52/LH82","INH1",199.96
"PHW52/LH82","MOH1",156.76
"PHW52/LH82","DEH1",203.26
"PHW52/LH82","COH1",113.07
"PHW52/LH82","NYH3",172.05
"PHW52/LH82","IAH4",156.47
"PHW52/LH82","IAH1",NA
"PHW52/LH82","WIH1",246.9928656
"PHW52/LH82","IAH4",176.24
"PHW52/LH82","IAH2",172.88
"PHW52/LH82","IAH3",251.55
"PHW52/LH82","WIH2",191.2823102
"PHW52/LH82","WIH2",189.3054903
"PHW52/LH82","IAH2",186.49
"PHW52/LH82","WIH1",245.2414945
"PHW52/PHG29","NEH3",88.28
"PHW52/PHG29","NEH3",110.09
"PHW52/PHG29","NEH4",47.63
"PHW52/PHG29","NEH4",39.51
"PHW52/PHG29","ILH1",199.54
"PHW52/PHG29","MOH1",170.4
"PHW52/PHG29","DEH1",209.8
"PHW52/PHG29","DEH1",203.32
"PHW52/PHG29","ILH1",189.55
"PHW52/PHG29","COH1",106.75
"PHW52/PHG29","NYH3",179.38
"PHW52/PHG29","COH1",127.84
"PHW52/PHG29","COH1",109.64
"PHW52/PHG29","INH1",197.86
"PHW52/PHG29","IAH3",196.59
"PHW52/PHG29","WIH1",232.8801352
"PHW52/PHG29","MOH1",155.15
"PHW52/PHG29","IAH3",219.05
"PHW52/PHG29","IAH1",203.23
"PHW52/PHG29","NYH3",196.89
"PHW52/PHG29","INH1",177.37
"PHW52/PHG29","COH1",147.11
"PHW52/PHG29","IAH1",199.72
"PHW52/PHG29","IAH2",148.63
"PHW52/PHG29","WIH2",199.6515342
"PHW52/PHG29","WIH1",259.4115495
"PHW52/PHG29","IAH4",188.72
"PHW52/PHG29","IAH2",180.88
"PHW52/PHG29","WIH2",200.4794353
"PHW52/PHG29","IAH4",184.94
"PHW52/PHG29","OHH1",179.31
"PHW52/PHG29","OHH1",180.08
"PHW52/PHG47","OHH1",16.71
"PHW52/PHG47","NEH4",46.15
"PHW52/PHG47","NEH4",48.64
"PHW52/PHG47","NEH3",133.49
"PHW52/PHG47","NEH3",122.09
"PHW52/PHG47","COH1",122.22
"PHW52/PHG47","COH1",142.79
"PHW52/PHG47","DEH1",180.71
"PHW52/PHG47","COH1",116.8
"PHW52/PHG47","MOH1",178.82
"PHW52/PHG47","INH1",177.12
"PHW52/PHG47","MOH1",150.82
"PHW52/PHG47","COH1",138.91
"PHW52/PHG47","IAH1",179.98
"PHW52/PHG47","IAH1",164.34
"PHW52/PHG47","DEH1",189.83
"PHW52/PHG47","WIH2",171.035262
"PHW52/PHG47","ILH1",153.95
"PHW52/PHG47","INH1",216.8
"PHW52/PHG47","NYH3",170.71
"PHW52/PHG47","IAH3",194.99
"PHW52/PHG47","NYH3",174.55
"PHW52/PHG47","ILH1",153.8
"PHW52/PHG47","IAH2",152.11
"PHW52/PHG47","IAH3",216.28
"PHW52/PHG47","WIH1",215.9681234
"PHW52/PHG47","IAH4",165.38
"PHW52/PHG47","IAH4",163.09
"PHW52/PHG47","WIH1",189.951459
"PHW52/PHG47","IAH2",160.13
"PHW52/PHG47","WIH2",189.1701708
"PHW52/PHG47","OHH1",155.57
"PHW52/PHG83","NEH3",54.41
"PHW52/PHG83","OHH1",56.05
"PHW52/PHG83","NEH4",45.93
"PHW52/PHG83","NEH3",58.96
"PHW52/PHG83","NEH4",31.88
"PHW52/PHG83","ILH1",134.15
"PHW52/PHG83","COH1",98.8
"PHW52/PHG83","COH1",74.13
"PHW52/PHG83","DEH1",138.2
"PHW52/PHG83","COH1",83.86
"PHW52/PHG83","INH1",168.65
"PHW52/PHG83","DEH1",159.77
"PHW52/PHG83","OHH1",146.4
"PHW52/PHG83","MOH1",145.73
"PHW52/PHG83","MOH1",141.43
"PHW52/PHG83","COH1",68.91
"PHW52/PHG83","IAH1",184.63
"PHW52/PHG83","IAH1",159.68
"PHW52/PHG83","IAH4",145.27
"PHW52/PHG83","INH1",195.18
"PHW52/PHG83","NYH3",110.74
"PHW52/PHG83","NYH3",175.81
"PHW52/PHG83","WIH1",165.6595537
"PHW52/PHG83","ILH1",193.96
"PHW52/PHG83","IAH3",174.79
"PHW52/PHG83","WIH2",217.8732249
"PHW52/PHG83","IAH4",195.38
"PHW52/PHG83","IAH2",143.1
"PHW52/PHG83","IAH2",114.24
"PHW52/PHG83","IAH3",213.89
"PHW52/PHG83","WIH1",251.2363922
"PHW52/PHG83","WIH2",169.0113271
"PHW52/PHJ65","GAH1",156.1
"PHW52/PHJ65","NCH1",178.65
"PHW52/PHJ65","NCH1",175.85
"PHW52/PHJ65","SCH1",NA
"PHW52/PHJ65","TXH1-Dry",173.6
"PHW52/PHJ65","ARH1",143.3
"PHW52/PHJ65","SCH1",NA
"PHW52/PHJ65","GAH1",183.57
"PHW52/PHJ65","TXH1-Early",172.89
"PHW52/PHJ65","TXH1-Late",91.7
"PHW52/PHJ65","IAH3",206.73
"PHW52/PHJ65","TXH1-Late",68.03
"PHW52/PHJ65","IAH3",208.59
"PHW52/PHJ65","IAH1",189.87
"PHW52/PHJ65","TXH1-Dry",184.7
"PHW52/PHJ65","TXH1-Early",197.03
"PHW52/PHJ65","ARH1",155.85
"PHW52/PHJ65","IAH1",178.37
"PHW52/PHJ65","TXH2",175.22
"PHW52/PHJ65","TXH2",179.2
"PHW52/PHJ65","ARH2",118.11
"PHW52/PHJ65","ARH2",126.59
"PHW52/PHK56","NEH4",38.51
"PHW52/PHK56","NEH4",52.37
"PHW52/PHK56","NEH3",128.65
"PHW52/PHK56","NEH3",129.4
"PHW52/PHK56","OHH1",118.57
"PHW52/PHK56","ILH1",204.36
"PHW52/PHK56","COH1",133.98
"PHW52/PHK56","DEH1",238.53
"PHW52/PHK56","COH1",158.16
"PHW52/PHK56","COH1",150.94
"PHW52/PHK56","DEH1",218.67
"PHW52/PHK56","COH1",140.11
"PHW52/PHK56","MOH1",194.75
"PHW52/PHK56","MOH1",185.2
"PHW52/PHK56","INH1",205.88
"PHW52/PHK56","INH1",162.54
"PHW52/PHK56","ILH1",171.51
"PHW52/PHK56","NYH3",229.27
"PHW52/PHK56","NYH3",157.83
"PHW52/PHK56","IAH4",236.14
"PHW52/PHK56","WIH1",231.1312747
"PHW52/PHK56","IAH3",218.58
"PHW52/PHK56","WIH1",245.0142046
"PHW52/PHK56","WIH2",223.4939645
"PHW52/PHK56","IAH2",213.97
"PHW52/PHK56","IAH2",203.98
"PHW52/PHK56","IAH3",275.33
"PHW52/PHK56","IAH4",211.36
"PHW52/PHK56","WIH2",222.8254844
"PHW52/PHK56","IAH1",225.69
"PHW52/PHK56","IAH1",207.43
"PHW52/PHK56","OHH1",213.05
"PHW52/PHN37","NEH4",29.57
"PHW52/PHN37","NEH3",81.48
"PHW52/PHN37","NEH4",34.83
"PHW52/PHN37","NEH3",46.57
"PHW52/PHN37","COH1",101.4
"PHW52/PHN37","COH1",103.41
"PHW52/PHN37","DEH1",200.69
"PHW52/PHN37","DEH1",216.39
"PHW52/PHN37","COH1",164.63
"PHW52/PHN37","NYH3",219.85
"PHW52/PHN37","INH1",196.24
"PHW52/PHN37","INH1",195.24
"PHW52/PHN37","MOH1",179.34
"PHW52/PHN37","MOH1",177.02
"PHW52/PHN37","COH1",141.57
"PHW52/PHN37","ILH1",166.36
"PHW52/PHN37","ILH1",144.5
"PHW52/PHN37","NYH3",221.27
"PHW52/PHN37","IAH3",219.68
"PHW52/PHN37","IAH4",165.05
"PHW52/PHN37","WIH2",219.7261065
"PHW52/PHN37","IAH2",213.01
"PHW52/PHN37","IAH3",183.9
"PHW52/PHN37","WIH1",222.8755283
"PHW52/PHN37","IAH1",191.1
"PHW52/PHN37","IAH2",166.43
"PHW52/PHN37","IAH4",186.89
"PHW52/PHN37","WIH2",179.3106746
"PHW52/PHN37","OHH1",172.37
"PHW52/PHN37","WIH1",200.5766779
"PHW52/PHN37","IAH1",173.69
"PHW52/PHN37","OHH1",164.37
"PHW52/PHN47","GAH1",183.15
"PHW52/PHN47","NCH1",174.79
"PHW52/PHN47","NCH1",164.45
"PHW52/PHN47","GAH1",177.35
"PHW52/PHN47","IAH1",196.55
"PHW52/PHN47","SCH1",NA
"PHW52/PHN47","SCH1",NA
"PHW52/PHN47","TXH1-Dry",200.61
"PHW52/PHN47","IAH1",247.82
"PHW52/PHN47","TXH1-Early",206.9
"PHW52/PHN47","ARH2",155.2
"PHW52/PHN47","IAH3",252.12
"PHW52/PHN47","IAH3",255.22
"PHW52/PHN47","TXH1-Early",188.59
"PHW52/PHN47","TXH2",128.45
"PHW52/PHN47","TXH1-Dry",177.74
"PHW52/PHN47","TXH2",161.53
"PHW52/PHN47","ARH2",172.37
"PHW52/PHN47","ARH1",58.73
"PHW52/PHN47","TXH1-Late",90.08
"PHW52/PHN47","TXH1-Late",88.24
"PHW52/PHN47","ARH1",80.32
"PHW52/PHP60","GAH1",171.01
"PHW52/PHP60","TXH1-Early",172.48
"PHW52/PHP60","TXH1-Dry",142.09
"PHW52/PHP60","TXH1-Dry",155.83
"PHW52/PHP60","TXH1-Late",98.47
"PHW52/PHP60","TXH1-Early",187.46
"PHW52/PHP60","ARH2",138.77
"PHW52/PHP60","TXH1-Late",91.4
"PHW52/PHP60","ARH2",185.92
"PHW52/PHP60","ARH1",133.27
"PHW52/PHP60","ARH1",105.44
"PHW52/PHR03","GAH1",120.45
"PHW52/PHR03","GAH1",126.23
"PHW52/PHR03","NCH1",189.13
"PHW52/PHR03","NCH1",146.97
"PHW52/PHR03","NCH1",120.92
"PHW52/PHR03","SCH1",NA
"PHW52/PHR03","SCH1",NA
"PHW52/PHR03","SCH1",NA
"PHW52/PHR03","NCH1",150.93
"PHW52/PHR03","SCH1",NA
"PHW52/PHR03","GAH1",101.27
"PHW52/PHR03","TXH1-Early",201.2
"PHW52/PHR03","TXH1-Dry",198.51
"PHW52/PHR03","TXH1-Early",207.05
"PHW52/PHR03","IAH3",278.57
"PHW52/PHR03","TXH1-Dry",205.6
"PHW52/PHR03","IAH3",279.86
"PHW52/PHR03","IAH1",227.06
"PHW52/PHR03","IAH1",238.1
"PHW52/PHR03","IAH1",202.44
"PHW52/PHR03","TXH2",154.85
"PHW52/PHR03","IAH3",217.83
"PHW52/PHR03","ARH2",126.87
"PHW52/PHR03","IAH1",222.57
"PHW52/PHR03","IAH3",241.34
"PHW52/PHR03","ARH2",168.03
"PHW52/PHR03","TXH1-Late",81.01
"PHW52/PHR03","ARH1",149.37
"PHW52/PHR03","TXH1-Late",118.3
"PHW52/PHR03","TXH2",83.24
"PHW52/PHR03","TXH2",101.01
"PHW52/PHR03","TXH2",121.21
"PHW52/PHR03","ARH1",78.39
"PHW52/PHW30","SCH1",NA
"PHW52/PHW30","GAH1",155.32
"PHW52/PHW30","NCH1",142.61
"PHW52/PHW30","GAH1",156.84
"PHW52/PHW30","NCH1",134.03
"PHW52/PHW30","SCH1",NA
"PHW52/PHW30","IAH3",257.74
"PHW52/PHW30","IAH3",261.35
"PHW52/PHW30","TXH1-Dry",189.67
"PHW52/PHW30","TXH1-Early",188.42
"PHW52/PHW30","IAH1",224.19
"PHW52/PHW30","ARH2",185.54
"PHW52/PHW30","TXH1-Early",182.77
"PHW52/PHW30","IAH1",245.27
"PHW52/PHW30","TXH1-Dry",192.12
"PHW52/PHW30","TXH2",123.99
"PHW52/PHW30","TXH1-Late",95.83
"PHW52/PHW30","TXH2",150.14
"PHW52/PHW30","ARH2",149.35
"PHW52/PHW30","ARH1",161
"PHW52/PHW30","TXH1-Late",93.25
"PHW52/PHW30","ARH1",35.79
"PHW52/PHW53","GAH1",124.04
"PHW52/PHW53","NCH1",135.32
"PHW52/PHW53","SCH1",NA
"PHW52/PHW53","NCH1",119.41
"PHW52/PHW53","SCH1",NA
"PHW52/PHW53","GAH1",157.03
"PHW52/PHW53","ARH1",34.93
"PHW52/PHW53","TXH1-Dry",156.37
"PHW52/PHW53","TXH1-Late",90.14
"PHW52/PHW53","IAH1",147.83
"PHW52/PHW53","IAH3",207.24
"PHW52/PHW53","IAH3",233.22
"PHW52/PHW53","ARH2",192.55
"PHW52/PHW53","TXH1-Early",149.53
"PHW52/PHW53","TXH1-Late",92.39
"PHW52/PHW53","TXH1-Early",175.11
"PHW52/PHW53","TXH1-Dry",173.66
"PHW52/PHW53","IAH1",183.86
"PHW52/PHW53","ARH2",152.34
"PHW52/PHW53","TXH2",165.36
"PHW52/PHW53","TXH2",100.85
"PHW52/PHW53","ARH1",83.9
"PHW52/PHZ51","GAH1",32.85
"PHW52/PHZ51","GAH1",82.46
"PHW52/PHZ51","SCH1",NA
"PHW52/PHZ51","NCH1",133.87
"PHW52/PHZ51","NCH1",110.79
"PHW52/PHZ51","SCH1",NA
"PHW52/PHZ51","NEH4",51.26
"PHW52/PHZ51","NEH4",45.94
"PHW52/PHZ51","NEH3",177.15
"PHW52/PHZ51","NEH3",127.53
"PHW52/PHZ51","TXH1-Dry",142.84
"PHW52/PHZ51","TXH1-Early",148.86
"PHW52/PHZ51","TXH2",120.5
"PHW52/PHZ51","IAH1",197.19
"PHW52/PHZ51","COH1",134.97
"PHW52/PHZ51","IAH3",213.9
"PHW52/PHZ51","IAH1",165.13
"PHW52/PHZ51","IAH1",200.07
"PHW52/PHZ51","ILH1",157.69
"PHW52/PHZ51","TXH1-Early",155.66
"PHW52/PHZ51","ILH1",131.29
"PHW52/PHZ51","TXH1-Late",43.37
"PHW52/PHZ51","COH1",125.51
"PHW52/PHZ51","IAH3",223.52
"PHW52/PHZ51","DEH1",214.89
"PHW52/PHZ51","DEH1",223.35
"PHW52/PHZ51","INH1",220.49
"PHW52/PHZ51","IAH3",175.9
"PHW52/PHZ51","TXH1-Dry",164.64
"PHW52/PHZ51","COH1",88.22
"PHW52/PHZ51","INH1",240.63
"PHW52/PHZ51","COH1",96.59
"PHW52/PHZ51","MOH1",194.11
"PHW52/PHZ51","MOH1",168.97
"PHW52/PHZ51","NYH3",212.65
"PHW52/PHZ51","IAH4",244.31
"PHW52/PHZ51","IAH1",232.66
"PHW52/PHZ51","TXH1-Late",98.71
"PHW52/PHZ51","IAH3",250.83
"PHW52/PHZ51","WIH2",166.7995182
"PHW52/PHZ51","ARH2",158.56
"PHW52/PHZ51","WIH1",226.1524869
"PHW52/PHZ51","WIH1",213.3412342
"PHW52/PHZ51","ARH1",82.86
"PHW52/PHZ51","IAH4",189.68
"PHW52/PHZ51","WIH2",178.2467802
"PHW52/PHZ51","ARH1",41.63
"PHW52/PHZ51","IAH2",205.82
"PHW52/PHZ51","TXH2",106.59
"PHW52/PHZ51","IAH2",159.35
"PHW52/PHZ51","OHH1",180.08
"PHW52/PHZ51","ARH2",190.37
"PHW52/PHZ51","OHH1",199.68
"PHW52/Q381","GAH1",53.94
"PHW52/Q381","GAH1",76.44
"PHW52/Q381","NEH4",49.16
"PHW52/Q381","NEH3",88.89
"PHW52/Q381","NEH4",37.6
"PHW52/Q381","NCH1",133.39
"PHW52/Q381","SCH1",NA
"PHW52/Q381","NEH3",128.09
"PHW52/Q381","SCH1",NA
"PHW52/Q381","NCH1",102.86
"PHW52/Q381","IAH1",155.2
"PHW52/Q381","COH1",145.99
"PHW52/Q381","TXH1-Dry",137.94
"PHW52/Q381","COH1",120.85
"PHW52/Q381","ARH2",66.24
